date,ticket_id,agent_id,support_cost,sla_met,first_contact_resolution,csat_score
2025-01-08,TCK08737,AGT0204,64825.74,Yes,Yes,4.3
2025-01-09,TCK08738,AGT0051,88755.31,Yes,Yes,5.0
2025-01-10,TCK08739,AGT0137,83582.44,Yes,Yes,4.89
2025-01-11,TCK08740,AGT0073,64140.59,Yes,Yes,4.36
2025-01-12,TCK08741,AGT0040,77786.89,Yes,Yes,4.79
2025-01-13,TCK08742,AGT0076,48998.75,Yes,Yes,4.68
2025-01-14,TCK08743,AGT0186,59264.0,Yes,Yes,4.39
2025-01-15,TCK08744,AGT0051,15586.31,Yes,Yes,4.64
2025-01-16,TCK08745,AGT0086,18087.21,Yes,Yes,4.86
2025-01-17,TCK08746,AGT0108,84648.29,Yes,Yes,4.88
2025-01-18,TCK08747,AGT0224,15370.45,Yes,Yes,5.0
2025-01-19,TCK08748,AGT0247,25245.92,Yes,Yes,4.63
2025-01-20,TCK08749,AGT0068,81624.94,Yes,Yes,4.53
2025-01-21,TCK08750,AGT0119,10103.14,Yes,Yes,4.77
2025-01-22,TCK08751,AGT0066,35416.39,Yes,Yes,4.55
2025-01-23,TCK08752,AGT0060,62563.48,Yes,No,4.42
2025-01-24,TCK08753,AGT0190,63590.49,Yes,Yes,4.32
2025-01-25,TCK08754,AGT0188,79943.76,Yes,Yes,3.57
2025-01-26,TCK08755,AGT0150,55533.36,Yes,No,4.82
2025-01-27,TCK08756,AGT0285,55846.17,Yes,Yes,4.11
2025-01-28,TCK08757,AGT0095,75277.95,Yes,Yes,4.34
2025-01-29,TCK08758,AGT0262,54876.2,Yes,Yes,4.69
2025-01-30,TCK08759,AGT0096,64764.2,Yes,Yes,4.5
2025-01-31,TCK08760,AGT0112,90799.67,Yes,Yes,5.0
2025-02-01,TCK08761,AGT0124,46130.59,Yes,Yes,4.15
2025-02-02,TCK08762,AGT0131,44661.26,Yes,No,5.0
2025-02-03,TCK08763,AGT0120,10319.41,Yes,No,5.0
2025-02-04,TCK08764,AGT0196,65208.36,Yes,Yes,4.87
2025-02-05,TCK08765,AGT0293,12679.47,Yes,No,5.0
2025-02-06,TCK08766,AGT0121,55373.36,Yes,Yes,4.72
2025-02-07,TCK08767,AGT0281,82381.04,Yes,No,4.09
2025-02-08,TCK08768,AGT0259,59492.9,Yes,Yes,4.75
2025-02-09,TCK08769,AGT0038,34267.25,Yes,Yes,4.16
2025-02-10,TCK08770,AGT0053,80755.16,Yes,Yes,4.44
2025-02-11,TCK08771,AGT0160,34274.53,Yes,Yes,4.58
2025-02-12,TCK08772,AGT0288,75972.86,Yes,Yes,4.33
2025-02-13,TCK08773,AGT0199,64923.26,Yes,Yes,4.88
2025-02-14,TCK08774,AGT0275,25299.67,Yes,Yes,4.54
2025-02-15,TCK08775,AGT0015,91462.05,Yes,Yes,4.72
2025-02-16,TCK08776,AGT0172,28057.93,Yes,Yes,4.6
2025-02-17,TCK08777,AGT0247,99062.84,Yes,Yes,4.64
2025-02-18,TCK08778,AGT0217,10657.94,Yes,Yes,4.33
2025-02-19,TCK08779,AGT0086,33713.5,Yes,Yes,4.25
2025-02-20,TCK08780,AGT0081,27987.43,Yes,No,4.55
2025-02-21,TCK08781,AGT0061,11259.41,Yes,Yes,4.31
2025-02-22,TCK08782,AGT0286,75913.11,Yes,Yes,5.0
2025-02-23,TCK08783,AGT0041,72408.32,Yes,No,4.19
2025-02-24,TCK08784,AGT0011,81311.59,Yes,Yes,5.0
2025-02-25,TCK08785,AGT0233,33102.87,Yes,Yes,4.69
2025-02-26,TCK08786,AGT0130,49990.17,Yes,No,4.62
2025-02-27,TCK08787,AGT0114,69320.22,Yes,Yes,4.44
2025-02-28,TCK08788,AGT0217,49579.17,Yes,No,4.8
2025-03-01,TCK08789,AGT0136,72759.32,Yes,No,4.54
2025-03-02,TCK08790,AGT0105,67057.61,Yes,No,4.69
2025-03-03,TCK08791,AGT0178,20318.3,Yes,Yes,4.85
2025-03-04,TCK08792,AGT0015,80293.88,Yes,Yes,4.8
2025-03-05,TCK08793,AGT0241,74860.87,Yes,Yes,4.97
2025-03-06,TCK08794,AGT0225,69025.09,Yes,No,4.76
2025-03-07,TCK08795,AGT0241,23958.42,Yes,No,4.31
2025-03-08,TCK08796,AGT0140,34119.68,Yes,No,3.98
2025-03-09,TCK08797,AGT0198,45385.93,Yes,Yes,4.66
2025-03-10,TCK08798,AGT0111,35193.67,Yes,Yes,4.67
2025-03-11,TCK08799,AGT0126,30502.93,Yes,Yes,5.0
2025-03-12,TCK08800,AGT0020,82482.19,Yes,Yes,4.57
2025-03-13,TCK08801,AGT0146,67440.9,Yes,No,4.71
2025-03-14,TCK08802,AGT0088,60892.49,Yes,Yes,4.83
2025-03-15,TCK08803,AGT0202,30335.74,Yes,Yes,4.75
2025-03-16,TCK08804,AGT0084,92626.89,Yes,No,4.85
2025-03-17,TCK08805,AGT0166,27206.47,Yes,Yes,4.35
2025-03-18,TCK08806,AGT0071,81545.58,Yes,No,4.31
2025-03-19,TCK08807,AGT0297,97000.54,Yes,Yes,4.52
2025-03-20,TCK08808,AGT0008,75438.35,Yes,No,3.95
2025-03-21,TCK08809,AGT0280,99357.29,Yes,Yes,4.59
2025-03-22,TCK08810,AGT0257,68594.6,Yes,Yes,4.4
2025-03-23,TCK08811,AGT0274,29571.43,Yes,Yes,4.7
2025-03-24,TCK08812,AGT0237,28343.75,Yes,No,4.52
2025-03-25,TCK08813,AGT0019,39210.79,Yes,Yes,4.3
2025-03-26,TCK08814,AGT0232,10641.7,Yes,Yes,4.99
2025-03-27,TCK08815,AGT0220,71352.86,Yes,No,4.62
2025-03-28,TCK08816,AGT0016,34180.1,Yes,Yes,4.86
2025-03-29,TCK08817,AGT0088,83366.49,Yes,No,4.66
2025-03-30,TCK08818,AGT0195,42325.54,Yes,Yes,4.74
2025-03-31,TCK08819,AGT0083,53196.08,Yes,Yes,4.19
2025-01-01,TCK08820,AGT0086,96912.0,Yes,Yes,4.98
2025-01-02,TCK08821,AGT0153,31795.49,Yes,Yes,4.86
2025-01-03,TCK08822,AGT0227,74912.87,Yes,Yes,4.59
2025-01-04,TCK08823,AGT0263,77960.6,Yes,Yes,4.69
2025-01-05,TCK08824,AGT0222,29889.83,Yes,Yes,4.9
2025-01-06,TCK08825,AGT0120,55089.72,Yes,Yes,4.49
2025-01-07,TCK08826,AGT0172,41518.17,Yes,Yes,4.13
2025-01-08,TCK08827,AGT0003,79471.56,Yes,Yes,4.49
2025-01-09,TCK08828,AGT0127,66023.5,Yes,Yes,4.65
2025-01-10,TCK08829,AGT0109,52838.47,Yes,No,4.59
2025-01-11,TCK08830,AGT0036,80142.69,Yes,Yes,5.0
2025-01-12,TCK08831,AGT0070,31164.0,Yes,Yes,4.31
2025-01-13,TCK08832,AGT0288,77825.97,Yes,Yes,4.35
2025-01-14,TCK08833,AGT0030,87883.69,Yes,Yes,4.28
2025-01-15,TCK08834,AGT0267,89075.94,Yes,Yes,4.73
2025-01-16,TCK08835,AGT0010,80530.62,Yes,Yes,4.14
2025-01-17,TCK08836,AGT0031,46721.28,Yes,No,4.82
2025-01-18,TCK08837,AGT0056,98362.72,Yes,Yes,4.32
2025-01-19,TCK08838,AGT0165,44163.43,Yes,Yes,4.37
2025-01-20,TCK08839,AGT0187,67476.29,Yes,No,5.0
2025-01-21,TCK08840,AGT0018,24496.68,Yes,Yes,4.97
2025-01-22,TCK08841,AGT0115,98240.4,Yes,Yes,4.64
2025-01-23,TCK08842,AGT0183,73358.73,Yes,Yes,4.21
2025-01-24,TCK08843,AGT0269,77803.98,Yes,Yes,5.0
2025-01-25,TCK08844,AGT0032,15919.9,Yes,Yes,4.54
2025-01-26,TCK08845,AGT0009,78707.6,Yes,Yes,4.67
2025-01-27,TCK08846,AGT0079,79725.11,Yes,Yes,4.87
2025-01-28,TCK08847,AGT0191,70459.55,Yes,Yes,4.01
2025-01-29,TCK08848,AGT0189,36271.87,Yes,No,4.41
2025-01-30,TCK08849,AGT0067,54072.1,Yes,No,4.58
2025-01-31,TCK08850,AGT0124,19939.09,Yes,Yes,4.64
2025-02-01,TCK08851,AGT0058,52442.84,Yes,Yes,4.21
2025-02-02,TCK08852,AGT0096,31944.15,Yes,Yes,4.7
2025-02-03,TCK08853,AGT0274,41418.73,Yes,Yes,4.61
2025-02-04,TCK08854,AGT0148,24634.04,Yes,No,5.0
2025-02-05,TCK08855,AGT0277,30704.89,Yes,No,4.9
2025-02-06,TCK08856,AGT0264,16891.18,Yes,Yes,4.52
2025-02-07,TCK08857,AGT0008,92791.12,Yes,Yes,4.54
2025-02-08,TCK08858,AGT0282,57736.96,Yes,No,4.9
2025-02-09,TCK08859,AGT0272,45706.78,Yes,No,4.69
2025-02-10,TCK08860,AGT0007,58152.63,Yes,Yes,4.19
2025-02-11,TCK08861,AGT0207,66546.39,Yes,Yes,5.0
2025-02-12,TCK08862,AGT0124,92969.09,Yes,Yes,4.3
2025-02-13,TCK08863,AGT0122,26082.37,Yes,No,5.0
2025-02-14,TCK08864,AGT0032,36599.72,Yes,Yes,4.73
2025-02-15,TCK08865,AGT0000,97821.04,Yes,No,4.41
2025-02-16,TCK08866,AGT0203,43407.37,Yes,Yes,3.89
2025-02-17,TCK08867,AGT0005,12030.55,Yes,No,4.83
2025-02-18,TCK08868,AGT0296,23287.91,Yes,Yes,4.13
2025-02-19,TCK08869,AGT0004,12370.48,Yes,Yes,4.71
2025-02-20,TCK08870,AGT0079,99093.08,Yes,Yes,5.0
2025-02-21,TCK08871,AGT0273,35098.38,Yes,Yes,4.26
2025-02-22,TCK08872,AGT0176,93118.85,Yes,Yes,4.82
2025-02-23,TCK08873,AGT0135,99629.76,Yes,Yes,4.36
2025-02-24,TCK08874,AGT0024,63985.71,Yes,Yes,4.94
2025-02-25,TCK08875,AGT0182,12987.67,Yes,Yes,4.62
2025-02-26,TCK08876,AGT0167,17343.25,Yes,Yes,4.59
2025-02-27,TCK08877,AGT0177,53343.01,Yes,Yes,4.96
2025-02-28,TCK08878,AGT0094,46555.48,Yes,Yes,4.79
2025-03-01,TCK08879,AGT0032,64555.96,Yes,Yes,4.36
2025-03-02,TCK08880,AGT0110,49496.3,Yes,Yes,5.0
2025-03-03,TCK08881,AGT0145,94066.92,Yes,Yes,4.14
2025-03-04,TCK08882,AGT0230,58126.57,Yes,Yes,4.68
2025-03-05,TCK08883,AGT0271,72435.35,Yes,Yes,4.35
2025-03-06,TCK08884,AGT0037,90683.67,Yes,Yes,4.15
2025-03-07,TCK08885,AGT0134,23218.47,Yes,Yes,4.26
2025-03-08,TCK08886,AGT0234,30676.12,Yes,Yes,4.59
2025-03-09,TCK08887,AGT0159,19658.68,Yes,Yes,4.7
2025-03-10,TCK08888,AGT0037,22567.46,Yes,No,4.92
2025-03-11,TCK08889,AGT0149,56132.56,Yes,Yes,5.0
2025-03-12,TCK08890,AGT0028,38906.13,Yes,Yes,4.68
2025-03-13,TCK08891,AGT0143,48085.56,Yes,Yes,4.47
2025-03-14,TCK08892,AGT0075,98424.08,Yes,Yes,4.91
2025-03-15,TCK08893,AGT0144,24103.39,Yes,Yes,4.42
2025-03-16,TCK08894,AGT0228,58673.09,Yes,No,4.12
2025-03-17,TCK08895,AGT0063,18898.4,Yes,No,4.88
2025-03-18,TCK08896,AGT0268,38664.67,Yes,Yes,5.0
2025-03-19,TCK08897,AGT0183,57477.33,Yes,No,4.35
2025-03-20,TCK08898,AGT0260,95196.86,Yes,Yes,5.0
2025-03-21,TCK08899,AGT0267,45210.54,Yes,Yes,4.77
2025-03-22,TCK08900,AGT0168,15841.6,Yes,No,4.73
2025-03-23,TCK08901,AGT0258,44934.53,Yes,No,4.44
2025-03-24,TCK08902,AGT0226,23116.71,Yes,Yes,4.91
2025-03-25,TCK08903,AGT0032,30699.07,Yes,Yes,4.14
2025-03-26,TCK08904,AGT0213,65628.16,Yes,No,4.5
2025-03-27,TCK08905,AGT0049,16068.15,Yes,Yes,4.38
2025-03-28,TCK08906,AGT0209,51825.14,Yes,Yes,4.21
2025-03-29,TCK08907,AGT0028,64851.54,Yes,Yes,4.86
2025-03-30,TCK08908,AGT0038,47967.26,Yes,Yes,4.7
2025-03-31,TCK08909,AGT0099,11721.37,Yes,Yes,4.84
2025-01-01,TCK08910,AGT0172,98696.74,Yes,No,4.52
2025-01-02,TCK08911,AGT0016,43040.42,Yes,Yes,4.9
2025-01-03,TCK08912,AGT0055,80071.95,Yes,No,4.62
2025-01-04,TCK08913,AGT0225,39308.18,Yes,No,4.46
2025-01-05,TCK08914,AGT0045,52751.51,Yes,No,4.41
2025-01-06,TCK08915,AGT0066,44961.73,Yes,No,4.01
2025-01-07,TCK08916,AGT0196,40828.53,Yes,Yes,4.95
2025-01-08,TCK08917,AGT0141,11966.62,Yes,Yes,4.92
2025-01-09,TCK08918,AGT0022,42401.88,Yes,No,5.0
2025-01-10,TCK08919,AGT0093,90054.1,Yes,Yes,4.5
2025-01-11,TCK08920,AGT0241,72135.4,Yes,Yes,4.4
2025-01-12,TCK08921,AGT0236,23088.06,Yes,Yes,4.09
2025-01-13,TCK08922,AGT0053,63203.95,Yes,Yes,4.89
2025-01-14,TCK08923,AGT0137,90300.78,Yes,Yes,4.82
2025-01-15,TCK08924,AGT0271,73003.06,Yes,Yes,5.0
2025-01-16,TCK08925,AGT0040,23381.6,Yes,Yes,4.33
2025-01-17,TCK08926,AGT0097,88104.92,Yes,Yes,4.81
2025-01-18,TCK08927,AGT0182,37138.96,Yes,Yes,4.44
2025-01-19,TCK08928,AGT0127,50866.85,Yes,Yes,5.0
2025-01-20,TCK08929,AGT0228,57352.85,Yes,No,4.76
2025-01-21,TCK08930,AGT0085,86545.59,Yes,Yes,4.13
2025-01-22,TCK08931,AGT0255,93844.67,Yes,No,4.56
2025-01-23,TCK08932,AGT0208,93668.76,Yes,No,4.02
2025-01-24,TCK08933,AGT0214,10715.88,Yes,Yes,4.25
2025-01-25,TCK08934,AGT0099,92969.96,Yes,No,4.27
2025-01-26,TCK08935,AGT0048,14894.83,Yes,Yes,4.41
2025-01-27,TCK08936,AGT0200,33919.63,Yes,Yes,4.52
2025-01-28,TCK08937,AGT0257,56348.91,Yes,Yes,4.65
2025-01-29,TCK08938,AGT0177,53193.31,Yes,Yes,4.63
2025-01-30,TCK08939,AGT0244,64423.88,Yes,Yes,4.59
2025-01-31,TCK08940,AGT0122,53150.16,No,Yes,4.7
2025-02-01,TCK08941,AGT0170,94093.81,Yes,No,4.23
2025-02-02,TCK08942,AGT0135,31649.4,Yes,Yes,4.62
2025-02-03,TCK08943,AGT0058,34662.22,Yes,Yes,5.0
2025-02-04,TCK08944,AGT0192,92866.41,Yes,Yes,4.55
2025-02-05,TCK08945,AGT0267,16906.56,Yes,Yes,4.75
2025-02-06,TCK08946,AGT0259,64860.47,Yes,Yes,4.72
2025-02-07,TCK08947,AGT0094,71356.24,Yes,Yes,4.86
2025-02-08,TCK08948,AGT0124,55498.76,Yes,Yes,4.69
2025-02-09,TCK08949,AGT0040,72480.87,Yes,Yes,4.85
2025-02-10,TCK08950,AGT0253,25547.92,Yes,Yes,4.75
2025-02-11,TCK08951,AGT0006,86736.9,Yes,Yes,4.8
2025-02-12,TCK08952,AGT0215,22602.31,Yes,Yes,4.73
2025-02-13,TCK08953,AGT0068,46073.12,Yes,No,4.3
2025-02-14,TCK08954,AGT0068,16773.18,Yes,No,4.25
2025-02-15,TCK08955,AGT0080,59069.0,Yes,Yes,4.49
2025-02-16,TCK08956,AGT0029,70277.12,Yes,Yes,5.0
2025-02-17,TCK08957,AGT0072,94709.95,Yes,Yes,4.55
2025-02-18,TCK08958,AGT0261,76540.26,Yes,Yes,4.69
2025-02-19,TCK08959,AGT0088,58699.26,Yes,Yes,4.01
2025-02-20,TCK08960,AGT0207,93935.53,Yes,Yes,4.66
2025-02-21,TCK08961,AGT0212,53059.32,Yes,Yes,4.63
2025-02-22,TCK08962,AGT0265,60508.51,Yes,Yes,3.8
2025-02-23,TCK08963,AGT0292,63648.87,Yes,Yes,4.69
2025-02-24,TCK08964,AGT0206,46898.18,Yes,Yes,4.1
2025-02-25,TCK08965,AGT0076,85463.44,Yes,No,4.38
2025-02-26,TCK08966,AGT0287,26665.83,Yes,Yes,4.9
2025-02-27,TCK08967,AGT0046,59935.8,Yes,Yes,4.65
2025-02-28,TCK08968,AGT0109,75000.99,Yes,Yes,4.47
2025-03-01,TCK08969,AGT0199,91357.86,Yes,Yes,4.44
2025-03-02,TCK08970,AGT0209,89552.66,Yes,Yes,4.47
2025-03-03,TCK08971,AGT0153,55786.63,Yes,Yes,4.65
2025-03-04,TCK08972,AGT0009,67884.53,Yes,Yes,4.24
2025-03-05,TCK08973,AGT0156,45481.4,Yes,Yes,4.94
2025-03-06,TCK08974,AGT0260,52136.0,Yes,Yes,4.26
2025-03-07,TCK08975,AGT0076,91563.92,Yes,No,4.08
2025-03-08,TCK08976,AGT0256,93763.36,Yes,Yes,4.9
2025-03-09,TCK08977,AGT0130,90587.27,Yes,Yes,4.47
2025-03-10,TCK08978,AGT0066,22453.38,Yes,Yes,4.62
2025-03-11,TCK08979,AGT0227,86507.56,Yes,Yes,4.8
2025-03-12,TCK08980,AGT0162,95352.74,Yes,Yes,4.38
2025-03-13,TCK08981,AGT0014,42512.47,Yes,Yes,4.64
2025-03-14,TCK08982,AGT0231,56678.17,Yes,No,4.79
2025-03-15,TCK08983,AGT0194,80118.57,Yes,Yes,5.0
2025-03-16,TCK08984,AGT0029,60587.03,Yes,Yes,4.45
2025-03-17,TCK08985,AGT0295,99413.52,Yes,Yes,4.46
2025-03-18,TCK08986,AGT0219,51014.2,Yes,Yes,4.77
2025-03-19,TCK08987,AGT0146,74254.84,Yes,No,4.66
2025-03-20,TCK08988,AGT0258,81333.2,Yes,Yes,4.56
2025-03-21,TCK08989,AGT0291,54469.04,Yes,Yes,5.0
2025-03-22,TCK08990,AGT0298,87128.54,Yes,No,4.1
2025-03-23,TCK08991,AGT0142,59153.91,Yes,Yes,4.17
2025-03-24,TCK08992,AGT0234,47048.57,Yes,Yes,4.1
2025-03-25,TCK08993,AGT0114,19704.13,Yes,Yes,4.96
2025-03-26,TCK08994,AGT0089,45407.22,Yes,Yes,4.75
2025-03-27,TCK08995,AGT0207,76054.28,Yes,No,4.19
2025-03-28,TCK08996,AGT0163,92915.78,Yes,Yes,4.56
2025-03-29,TCK08997,AGT0083,32651.15,Yes,Yes,4.59
2025-03-30,TCK08998,AGT0076,41971.2,Yes,Yes,3.94
2025-03-31,TCK08999,AGT0160,23856.49,Yes,Yes,4.66
2025-01-01,TCK09000,AGT0004,72165.06,Yes,Yes,4.25
2025-01-02,TCK09001,AGT0077,96416.96,Yes,Yes,4.81
2025-01-03,TCK09002,AGT0090,67685.7,Yes,Yes,4.26
2025-01-04,TCK09003,AGT0086,65536.89,Yes,Yes,4.67
2025-01-05,TCK09004,AGT0269,59814.09,Yes,Yes,4.99
2025-01-06,TCK09005,AGT0103,17961.02,Yes,Yes,4.89
2025-01-07,TCK09006,AGT0174,75655.34,Yes,No,4.75
2025-01-08,TCK09007,AGT0053,64184.46,Yes,No,4.58
2025-01-09,TCK09008,AGT0210,69532.91,Yes,No,4.15
2025-01-10,TCK09009,AGT0094,90893.0,Yes,Yes,4.47
2025-01-11,TCK09010,AGT0222,80556.47,Yes,Yes,4.53
2025-01-12,TCK09011,AGT0008,80282.37,Yes,No,4.51
2025-01-13,TCK09012,AGT0052,93446.54,Yes,No,4.14
2025-01-14,TCK09013,AGT0076,99094.15,Yes,Yes,4.73
2025-01-15,TCK09014,AGT0205,62315.45,Yes,Yes,4.25
2025-01-16,TCK09015,AGT0111,19799.35,Yes,Yes,5.0
2025-01-17,TCK09016,AGT0164,51321.69,Yes,No,4.64
2025-01-18,TCK09017,AGT0278,80884.1,Yes,No,4.89
2025-01-19,TCK09018,AGT0026,12495.28,Yes,No,4.89
2025-01-20,TCK09019,AGT0069,15119.87,Yes,Yes,5.0
2025-01-21,TCK09020,AGT0217,16044.2,Yes,Yes,4.65
2025-01-22,TCK09021,AGT0188,75793.22,Yes,Yes,4.48
2025-01-23,TCK09022,AGT0123,55105.0,Yes,No,4.49
2025-01-24,TCK09023,AGT0018,43200.81,Yes,No,5.0
2025-01-25,TCK09024,AGT0256,19505.53,Yes,Yes,4.2
2025-01-26,TCK09025,AGT0295,75901.62,Yes,Yes,4.34
2025-01-27,TCK09026,AGT0021,38891.78,Yes,Yes,4.67
2025-01-28,TCK09027,AGT0039,33879.17,Yes,Yes,4.55
2025-01-29,TCK09028,AGT0037,68708.73,Yes,Yes,4.89
2025-01-30,TCK09029,AGT0047,60310.98,Yes,No,4.2
2025-01-31,TCK09030,AGT0182,42616.96,Yes,No,4.58
2025-02-01,TCK09031,AGT0074,67733.87,Yes,Yes,4.54
2025-02-02,TCK09032,AGT0208,34409.94,No,Yes,4.28
2025-02-03,TCK09033,AGT0182,81534.72,Yes,Yes,4.86
2025-02-04,TCK09034,AGT0106,30638.71,Yes,Yes,4.57
2025-02-05,TCK09035,AGT0187,24295.39,Yes,No,4.56
2025-02-06,TCK09036,AGT0263,80419.55,Yes,No,4.35
2025-02-07,TCK09037,AGT0085,73710.28,Yes,Yes,4.49
2025-02-08,TCK09038,AGT0136,26437.51,Yes,Yes,4.29
2025-02-09,TCK09039,AGT0094,20462.12,Yes,Yes,4.86
2025-02-10,TCK09040,AGT0244,85455.92,Yes,Yes,4.91
2025-02-11,TCK09041,AGT0089,79893.86,Yes,Yes,5.0
2025-02-12,TCK09042,AGT0058,39453.16,Yes,Yes,4.73
2025-02-13,TCK09043,AGT0027,69237.77,Yes,No,4.5
2025-02-14,TCK09044,AGT0071,21174.42,Yes,Yes,4.46
2025-02-15,TCK09045,AGT0269,55634.29,Yes,No,4.75
2025-02-16,TCK09046,AGT0023,11685.73,Yes,Yes,4.66
2025-02-17,TCK09047,AGT0111,45244.17,Yes,No,4.55
2025-02-18,TCK09048,AGT0299,16735.85,Yes,No,4.52
2025-02-19,TCK09049,AGT0055,52763.25,Yes,Yes,4.95
2025-02-20,TCK09050,AGT0222,47951.35,Yes,Yes,4.47
2025-02-21,TCK09051,AGT0119,49994.65,Yes,No,5.0
2025-02-22,TCK09052,AGT0178,14079.82,Yes,Yes,4.65
2025-02-23,TCK09053,AGT0287,42545.47,Yes,Yes,4.49
2025-02-24,TCK09054,AGT0280,78083.55,Yes,No,4.36
2025-02-25,TCK09055,AGT0188,43202.29,Yes,Yes,4.55
2025-02-26,TCK09056,AGT0065,74365.48,Yes,Yes,4.75
2025-02-27,TCK09057,AGT0297,43253.09,Yes,Yes,4.49
2025-02-28,TCK09058,AGT0248,48091.55,Yes,Yes,4.86
2025-03-01,TCK09059,AGT0075,60750.29,Yes,Yes,4.47
2025-03-02,TCK09060,AGT0136,95561.37,Yes,Yes,4.56
2025-03-03,TCK09061,AGT0163,19797.44,Yes,Yes,4.21
2025-03-04,TCK09062,AGT0232,12962.24,Yes,Yes,4.77
2025-03-05,TCK09063,AGT0254,64716.15,Yes,Yes,4.52
2025-03-06,TCK09064,AGT0293,95418.74,Yes,Yes,5.0
2025-03-07,TCK09065,AGT0169,99075.08,Yes,No,4.81
2025-03-08,TCK09066,AGT0173,53574.78,Yes,Yes,4.63
2025-03-09,TCK09067,AGT0017,52127.35,Yes,No,4.97
2025-03-10,TCK09068,AGT0069,68046.74,Yes,Yes,4.72
2025-03-11,TCK09069,AGT0115,60007.13,Yes,Yes,4.9
2025-03-12,TCK09070,AGT0079,67067.93,Yes,Yes,4.34
2025-03-13,TCK09071,AGT0014,88659.95,Yes,Yes,4.74
2025-03-14,TCK09072,AGT0175,77167.56,Yes,Yes,4.75
2025-03-15,TCK09073,AGT0268,54718.97,Yes,Yes,4.14
2025-03-16,TCK09074,AGT0118,51567.8,Yes,No,5.0
2025-03-17,TCK09075,AGT0298,67564.16,Yes,Yes,4.25
2025-03-18,TCK09076,AGT0187,51013.57,Yes,Yes,4.21
2025-03-19,TCK09077,AGT0056,51200.14,Yes,No,3.75
2025-03-20,TCK09078,AGT0198,11467.53,Yes,Yes,4.74
2025-03-21,TCK09079,AGT0016,25665.77,Yes,Yes,4.11
2025-03-22,TCK09080,AGT0287,53966.23,Yes,Yes,4.44
2025-03-23,TCK09081,AGT0054,84038.81,Yes,Yes,4.85
2025-03-24,TCK09082,AGT0268,35085.43,Yes,Yes,4.66
2025-03-25,TCK09083,AGT0086,57037.91,Yes,Yes,4.41
2025-03-26,TCK09084,AGT0028,41046.59,Yes,Yes,4.12
2025-03-27,TCK09085,AGT0021,19432.36,Yes,No,4.57
2025-03-28,TCK09086,AGT0284,96246.86,Yes,Yes,4.86
2025-03-29,TCK09087,AGT0047,86920.65,Yes,Yes,4.81
2025-03-30,TCK09088,AGT0004,17064.32,Yes,Yes,5.0
2025-03-31,TCK09089,AGT0249,74780.85,Yes,No,4.4
2025-01-01,TCK09090,AGT0162,41282.19,Yes,Yes,4.2
2025-01-02,TCK09091,AGT0201,99536.48,Yes,Yes,4.69
2025-01-03,TCK09092,AGT0100,37215.87,Yes,Yes,4.66
2025-01-04,TCK09093,AGT0070,31486.46,Yes,Yes,4.6
2025-01-05,TCK09094,AGT0162,61110.15,Yes,Yes,4.38
2025-01-06,TCK09095,AGT0172,85161.35,Yes,Yes,3.8
2025-01-07,TCK09096,AGT0140,27326.7,Yes,Yes,4.3
2025-01-08,TCK09097,AGT0137,73846.25,Yes,No,4.77
2025-01-09,TCK09098,AGT0065,15526.59,Yes,Yes,4.69
2025-01-10,TCK09099,AGT0197,92704.13,Yes,No,4.89
2025-01-11,TCK09100,AGT0227,17296.74,Yes,Yes,4.7
2025-01-12,TCK09101,AGT0280,92280.82,Yes,Yes,4.82
2025-01-13,TCK09102,AGT0171,54172.65,Yes,No,4.83
2025-01-14,TCK09103,AGT0039,50328.2,Yes,No,4.61
2025-01-15,TCK09104,AGT0006,97597.64,Yes,Yes,4.61
2025-01-16,TCK09105,AGT0173,99134.58,Yes,Yes,3.73
2025-01-17,TCK09106,AGT0150,68516.03,Yes,No,4.4
2025-01-18,TCK09107,AGT0210,21440.74,Yes,Yes,4.42
2025-01-19,TCK09108,AGT0085,55555.31,Yes,Yes,4.57
2025-01-20,TCK09109,AGT0252,57624.68,Yes,Yes,4.32
2025-01-21,TCK09110,AGT0020,56300.18,Yes,Yes,4.88
2025-01-22,TCK09111,AGT0256,61254.27,Yes,Yes,4.34
2025-01-23,TCK09112,AGT0032,11685.22,Yes,Yes,4.93
2025-01-24,TCK09113,AGT0259,74010.46,Yes,Yes,4.31
2025-01-25,TCK09114,AGT0233,74115.49,Yes,No,4.42
2025-01-26,TCK09115,AGT0002,20392.28,Yes,Yes,4.4
2025-01-27,TCK09116,AGT0226,61321.55,Yes,Yes,4.45
2025-01-28,TCK09117,AGT0283,61152.51,Yes,Yes,4.95
2025-01-29,TCK09118,AGT0069,71420.54,Yes,No,4.5
2025-01-30,TCK09119,AGT0253,17685.79,Yes,Yes,4.51
2025-01-31,TCK09120,AGT0143,66385.3,Yes,Yes,4.38
2025-02-01,TCK09121,AGT0023,35267.68,Yes,No,4.52
2025-02-02,TCK09122,AGT0233,55630.27,Yes,No,4.66
2025-02-03,TCK09123,AGT0174,79599.12,Yes,Yes,4.54
2025-02-04,TCK09124,AGT0158,73508.13,Yes,No,4.55
2025-02-05,TCK09125,AGT0285,20701.27,Yes,Yes,4.9
2025-02-06,TCK09126,AGT0017,63206.63,Yes,Yes,4.68
2025-02-07,TCK09127,AGT0043,97220.49,Yes,Yes,4.25
2025-02-08,TCK09128,AGT0154,24109.25,Yes,Yes,4.57
2025-02-09,TCK09129,AGT0230,86761.64,Yes,Yes,4.44
