date,order_id,driver_id,driver_rating,delivery_status,sla_met,total_order_value,commission_revenue,unexpected_risk_cost,active_jan,active_feb,active_mar,active_current_month,active_last_month
2025-02-10,ORD08950,DVR0208,4.8,Success,Yes,42910.14,8109.23,0.0,1,1,1,1,1
2025-02-11,ORD08951,DVR0492,4.68,Success,Yes,37079.13,6818.99,0.0,1,1,1,1,1
2025-02-12,ORD08952,DVR0129,5.0,Success,No,65103.89,12254.56,0.0,1,1,1,1,1
2025-02-13,ORD08953,DVR0664,4.93,Success,Yes,32747.56,7089.1,0.0,1,1,1,1,1
2025-02-14,ORD08954,DVR0012,4.93,Success,Yes,62684.79,13434.09,0.0,1,1,1,1,1
2025-02-15,ORD08955,DVR0633,4.8,Success,Yes,53569.44,11558.84,0.0,1,1,1,1,1
2025-02-16,ORD08956,DVR0870,4.76,Success,Yes,36560.16,7920.65,0.0,1,1,1,1,1
2025-02-17,ORD08957,DVR0731,4.94,Success,Yes,39094.49,7158.2,0.0,1,1,1,1,1
2025-02-18,ORD08958,DVR0105,4.22,Success,Yes,36233.62,7553.02,0.0,1,1,1,1,1
2025-02-19,ORD08959,DVR0374,4.58,Success,Yes,58733.54,12133.22,0.0,1,1,1,1,1
2025-02-20,ORD08960,DVR0581,4.43,Success,Yes,35892.45,7886.16,0.0,1,1,1,1,1
2025-02-21,ORD08961,DVR0706,4.32,Success,Yes,57254.83,11942.61,0.0,1,1,1,1,1
2025-02-22,ORD08962,DVR0697,4.55,Success,Yes,35126.01,7435.52,0.0,1,1,1,1,1
2025-02-23,ORD08963,DVR0098,4.47,Success,Yes,62090.66,12952.08,0.0,1,1,1,1,1
2025-02-24,ORD08964,DVR0593,4.94,Success,Yes,66779.63,13678.02,0.0,1,1,1,1,1
2025-02-25,ORD08965,DVR0586,4.72,Success,Yes,52372.48,10585.57,0.0,1,1,1,1,1
2025-02-26,ORD08966,DVR0885,4.3,Success,Yes,68647.36,15018.01,0.0,1,1,1,1,1
2025-02-27,ORD08967,DVR0851,4.76,Success,Yes,45615.21,9919.2,0.0,1,1,1,1,1
2025-02-28,ORD08968,DVR0191,4.5,Success,Yes,39784.1,7857.92,0.0,1,1,1,1,1
2025-03-01,ORD08969,DVR0324,4.71,Success,Yes,37091.87,7098.13,0.0,1,1,1,1,1
2025-03-02,ORD08970,DVR0978,4.78,Success,Yes,49158.53,9849.54,0.0,1,0,1,1,0
2025-03-03,ORD08971,DVR0725,4.55,Success,Yes,35229.88,7392.8,0.0,1,1,1,1,1
2025-03-04,ORD08972,DVR0826,4.74,Success,Yes,65031.63,12748.66,0.0,1,1,1,1,1
2025-03-05,ORD08973,DVR0955,4.78,Success,Yes,61390.62,12369.55,0.0,1,1,1,1,1
2025-03-06,ORD08974,DVR0466,4.67,Success,Yes,52484.74,10074.35,0.0,1,1,1,1,1
2025-03-07,ORD08975,DVR0893,4.56,Success,Yes,58858.52,11601.5,0.0,1,1,1,1,1
2025-03-08,ORD08976,DVR0366,4.7,Success,Yes,31999.61,6985.25,0.0,1,1,1,1,1
2025-03-09,ORD08977,DVR0317,4.67,Success,Yes,38140.71,7193.12,0.0,1,1,1,1,1
2025-03-10,ORD08978,DVR0143,4.76,Success,Yes,54848.48,12041.95,0.0,1,1,1,1,1
2025-03-11,ORD08979,DVR0383,4.65,Success,Yes,49098.78,9261.09,0.0,1,1,1,1,1
2025-03-12,ORD08980,DVR0215,4.46,Success,Yes,54184.92,10445.2,0.0,1,1,1,1,1
2025-03-13,ORD08981,DVR0360,4.67,Success,Yes,33558.76,6157.58,0.0,1,1,1,1,1
2025-03-14,ORD08982,DVR0323,4.77,Success,Yes,56096.9,11785.05,0.0,1,1,1,1,1
2025-03-15,ORD08983,DVR0014,4.74,Success,Yes,62144.65,11229.87,0.0,1,1,1,1,1
2025-03-16,ORD08984,DVR0216,4.68,Success,Yes,51851.01,10967.2,0.0,1,1,1,1,1
2025-03-17,ORD08985,DVR0491,4.6,Success,Yes,44296.28,8995.92,0.0,1,1,1,1,1
2025-03-18,ORD08986,DVR0950,4.59,Success,Yes,36985.91,7765.22,0.0,1,1,1,1,1
2025-03-19,ORD08987,DVR0546,4.61,Success,Yes,40614.2,8582.79,0.0,1,1,1,1,1
2025-03-20,ORD08988,DVR0182,4.92,Success,Yes,50901.31,9415.48,0.0,1,1,1,1,1
2025-03-21,ORD08989,DVR0269,4.51,Success,Yes,40220.71,7274.14,0.0,1,1,1,1,1
2025-03-22,ORD08990,DVR0944,4.72,Success,Yes,61117.82,11413.79,0.0,1,1,1,1,1
2025-03-23,ORD08991,DVR0466,4.45,Success,Yes,35269.64,6890.37,0.0,1,1,1,1,1
2025-03-24,ORD08992,DVR0869,4.85,Success,Yes,50656.97,9266.81,0.0,1,1,1,1,1
2025-03-25,ORD08993,DVR0611,4.59,Success,Yes,49838.65,9881.49,0.0,1,1,1,1,1
2025-03-26,ORD08994,DVR0518,4.53,Success,Yes,35555.69,6805.49,0.0,1,1,1,1,1
2025-03-27,ORD08995,DVR0541,4.74,Success,Yes,69799.5,13579.73,0.0,1,1,1,1,1
2025-03-28,ORD08996,DVR0466,4.21,Success,Yes,62925.42,13693.5,0.0,1,1,1,1,1
2025-03-29,ORD08997,DVR0304,4.44,Success,Yes,45461.3,9500.09,0.0,1,1,1,1,1
2025-03-30,ORD08998,DVR0984,4.77,Success,Yes,57396.26,11842.36,0.0,1,1,1,1,1
2025-03-31,ORD08999,DVR0143,4.9,Success,Yes,58663.25,12093.0,0.0,1,1,1,1,1
2025-01-01,ORD09000,DVR0110,4.79,Success,Yes,56045.94,11333.34,0.0,1,1,1,1,0
2025-01-02,ORD09001,DVR0231,4.73,Success,Yes,47299.36,9484.43,0.0,1,1,1,1,0
2025-01-03,ORD09002,DVR0690,5.0,Success,Yes,65404.45,14080.67,0.0,1,1,1,1,0
2025-01-04,ORD09003,DVR0583,4.8,Success,Yes,60862.06,11137.76,0.0,1,1,1,1,0
2025-01-05,ORD09004,DVR0721,4.49,Success,Yes,51680.8,9898.98,0.0,1,1,1,1,0
2025-01-06,ORD09005,DVR0731,4.9,Success,Yes,30102.51,5543.83,0.0,1,1,1,1,0
2025-01-07,ORD09006,DVR0591,4.57,Success,Yes,38934.97,7025.51,0.0,1,0,1,1,0
2025-01-08,ORD09007,DVR0499,4.56,Success,No,50353.03,9091.48,0.0,1,1,1,1,0
2025-01-09,ORD09008,DVR0594,4.42,Success,Yes,65957.16,11935.63,0.0,1,0,1,1,0
2025-01-10,ORD09009,DVR0553,4.62,Success,Yes,55144.84,11429.84,0.0,1,1,1,1,0
2025-01-11,ORD09010,DVR0272,4.45,Success,Yes,46714.49,8616.78,0.0,1,1,1,1,0
2025-01-12,ORD09011,DVR0702,4.81,Success,Yes,31916.48,6003.37,0.0,1,1,1,1,0
2025-01-13,ORD09012,DVR0172,4.67,Success,Yes,53891.21,10603.6,0.0,1,1,1,1,0
2025-01-14,ORD09013,DVR0972,4.43,Success,Yes,44030.09,8399.62,0.0,1,1,1,1,0
2025-01-15,ORD09014,DVR0006,4.68,Success,Yes,51495.06,10951.35,0.0,1,1,1,1,0
2025-01-16,ORD09015,DVR0154,4.9,Success,Yes,60657.67,12431.07,0.0,1,1,1,1,0
2025-01-17,ORD09016,DVR0521,5.0,Success,Yes,62149.61,12015.53,0.0,1,1,1,1,0
2025-01-18,ORD09017,DVR0545,4.34,Success,Yes,64571.13,12443.59,0.0,1,1,1,1,0
2025-01-19,ORD09018,DVR0547,4.54,Success,Yes,55441.87,11495.75,0.0,1,1,0,1,0
2025-01-20,ORD09019,DVR0920,4.44,Success,Yes,66224.72,12372.55,0.0,1,1,1,1,0
2025-01-21,ORD09020,DVR0517,4.77,Success,Yes,57625.12,11019.18,0.0,1,1,1,1,0
2025-01-22,ORD09021,DVR0919,4.42,Success,Yes,61356.56,11911.6,0.0,1,1,1,1,0
2025-01-23,ORD09022,DVR0913,4.91,Success,Yes,57419.29,11379.69,0.0,1,1,1,1,0
2025-01-24,ORD09023,DVR0214,4.94,Success,Yes,64874.55,12171.85,0.0,1,1,1,1,0
2025-01-25,ORD09024,DVR0133,4.86,Success,Yes,38915.6,7249.56,0.0,1,1,1,1,0
2025-01-26,ORD09025,DVR0284,4.56,Success,Yes,60395.48,13262.75,0.0,1,1,1,1,0
2025-01-27,ORD09026,DVR0125,4.57,Success,Yes,34686.26,7510.54,0.0,1,1,1,1,0
2025-01-28,ORD09027,DVR0920,4.61,Success,Yes,33679.76,6767.77,0.0,1,1,1,1,0
2025-01-29,ORD09028,DVR0438,4.92,Success,Yes,49664.91,10460.52,0.0,1,1,1,1,0
2025-01-30,ORD09029,DVR0848,4.36,Success,Yes,42009.49,8694.29,0.0,1,1,1,1,0
2025-01-31,ORD09030,DVR0685,4.78,Success,Yes,52534.33,9614.02,0.0,1,1,1,1,0
2025-02-01,ORD09031,DVR0151,4.51,Success,Yes,57109.36,11462.76,0.0,1,1,1,1,1
2025-02-02,ORD09032,DVR0330,4.62,Success,Yes,39062.52,7318.63,0.0,1,1,1,1,1
2025-02-03,ORD09033,DVR0537,4.85,Success,No,57997.04,11794.41,0.0,1,1,1,1,1
2025-02-04,ORD09034,DVR0382,4.4,Success,Yes,69818.36,12739.87,0.0,1,1,1,1,1
2025-02-05,ORD09035,DVR0114,4.64,Success,Yes,60398.18,11265.25,0.0,1,1,1,1,1
2025-02-06,ORD09036,DVR0893,4.67,Success,Yes,36951.46,7806.69,0.0,1,1,1,1,1
2025-02-07,ORD09037,DVR0481,4.69,Success,Yes,55347.82,11829.48,0.0,1,1,1,1,1
2025-02-08,ORD09038,DVR0283,4.68,Success,Yes,30379.39,6571.01,0.0,1,1,1,1,1
2025-02-09,ORD09039,DVR0898,4.81,Success,Yes,48788.73,10531.98,0.0,1,1,1,1,1
2025-02-10,ORD09040,DVR0074,4.61,Success,Yes,51332.25,11102.2,0.0,1,1,1,1,1
2025-02-11,ORD09041,DVR0165,4.77,Success,Yes,68895.1,12662.12,0.0,1,1,1,1,1
2025-02-12,ORD09042,DVR0188,4.77,Success,Yes,59488.22,12277.15,0.0,1,1,1,1,1
2025-02-13,ORD09043,DVR0077,4.76,Success,Yes,58238.41,12116.04,0.0,1,1,1,1,1
2025-02-14,ORD09044,DVR0946,4.81,Success,Yes,51296.18,9783.61,0.0,1,1,1,1,1
2025-02-15,ORD09045,DVR0601,4.76,Success,Yes,50527.04,11101.66,0.0,1,1,1,1,1
2025-02-16,ORD09046,DVR0687,4.68,Success,Yes,69683.31,13339.69,0.0,1,1,1,1,1
2025-02-17,ORD09047,DVR0020,4.45,Success,Yes,30850.72,6262.56,0.0,1,1,1,1,1
2025-02-18,ORD09048,DVR0565,4.97,Success,Yes,42128.24,9053.12,0.0,1,1,1,1,1
2025-02-19,ORD09049,DVR0183,5.0,Success,Yes,35351.35,6772.17,0.0,1,1,1,1,1
2025-02-20,ORD09050,DVR0870,4.63,Success,Yes,42598.88,8701.26,0.0,1,1,1,1,1
2025-02-21,ORD09051,DVR0221,4.79,Success,Yes,48544.79,10136.18,0.0,1,1,1,1,1
2025-02-22,ORD09052,DVR0826,4.59,Success,Yes,43677.29,8956.83,0.0,1,1,1,1,1
2025-02-23,ORD09053,DVR0327,4.56,Success,Yes,68508.2,13443.95,0.0,1,1,1,1,1
2025-02-24,ORD09054,DVR0178,4.71,Success,Yes,57223.52,12462.72,0.0,1,1,1,1,1
2025-02-25,ORD09055,DVR0787,5.0,Success,Yes,59121.8,12089.96,0.0,0,1,1,1,0
2025-02-26,ORD09056,DVR0111,5.0,Success,Yes,59691.69,11280.2,0.0,1,1,1,1,1
2025-02-27,ORD09057,DVR0735,4.99,Success,Yes,65969.08,14001.62,0.0,1,1,1,1,1
2025-02-28,ORD09058,DVR0725,4.8,Success,Yes,60720.75,12522.75,0.0,1,1,1,1,1
2025-03-01,ORD09059,DVR0058,4.52,Success,Yes,30648.19,5650.93,0.0,1,1,1,1,1
2025-03-02,ORD09060,DVR0326,4.91,Success,Yes,40455.83,7732.15,0.0,1,1,1,1,1
2025-03-03,ORD09061,DVR0904,4.13,Success,Yes,69564.18,12961.58,0.0,1,1,1,1,1
2025-03-04,ORD09062,DVR0620,4.78,Success,Yes,56084.98,10258.33,0.0,1,1,1,1,1
2025-03-05,ORD09063,DVR0896,4.92,Success,Yes,32724.71,6191.78,0.0,1,1,1,1,1
2025-03-06,ORD09064,DVR0668,4.73,Success,Yes,48665.53,9301.23,0.0,1,1,1,1,1
2025-03-07,ORD09065,DVR0190,5.0,Success,Yes,69233.38,13753.97,0.0,1,1,1,1,1
2025-03-08,ORD09066,DVR0199,4.41,Success,Yes,69713.53,15251.27,0.0,1,1,1,1,1
2025-03-09,ORD09067,DVR0311,5.0,Success,Yes,47297.87,10298.2,0.0,1,1,1,1,1
2025-03-10,ORD09068,DVR0707,4.67,Success,Yes,65722.12,13811.33,0.0,1,1,1,1,1
2025-03-11,ORD09069,DVR0034,4.99,Success,Yes,53679.69,11050.53,0.0,1,1,1,1,1
2025-03-12,ORD09070,DVR0378,4.9,Success,Yes,50377.17,10976.73,0.0,1,1,1,1,1
2025-03-13,ORD09071,DVR0386,5.0,Success,Yes,46477.7,8630.81,0.0,1,1,1,1,1
2025-03-14,ORD09072,DVR0757,4.9,Success,Yes,65685.2,12691.25,0.0,1,1,1,1,1
2025-03-15,ORD09073,DVR0236,4.84,Fail,No,54845.07,11086.0,15086.67,1,1,1,1,1
2025-03-16,ORD09074,DVR0615,4.97,Success,Yes,43351.91,9214.77,0.0,1,1,1,1,1
2025-03-17,ORD09075,DVR0518,4.71,Success,Yes,49677.3,10181.44,0.0,1,1,1,1,1
2025-03-18,ORD09076,DVR0282,4.82,Success,Yes,47763.17,10142.74,0.0,1,1,1,1,1
2025-03-19,ORD09077,DVR0000,4.7,Success,Yes,48046.16,8942.5,0.0,1,1,1,1,1
2025-03-20,ORD09078,DVR0730,4.56,Success,Yes,42464.39,7970.96,0.0,1,1,1,1,1
2025-03-21,ORD09079,DVR0463,4.81,Success,Yes,55318.29,11595.96,0.0,1,1,1,1,1
2025-03-22,ORD09080,DVR0229,4.74,Success,Yes,32089.5,6223.2,0.0,1,1,1,1,1
2025-03-23,ORD09081,DVR0966,4.95,Success,Yes,65446.53,12922.01,0.0,1,0,1,1,0
2025-03-24,ORD09082,DVR0171,4.66,Success,Yes,46615.88,9867.02,0.0,1,1,1,1,1
2025-03-25,ORD09083,DVR0086,4.55,Success,Yes,62034.5,11340.0,0.0,1,1,1,1,1
2025-03-26,ORD09084,DVR0552,4.95,Success,Yes,59179.67,11049.98,0.0,1,1,1,1,1
2025-03-27,ORD09085,DVR0122,4.71,Success,Yes,48874.07,9375.63,0.0,1,1,1,1,1
2025-03-28,ORD09086,DVR0842,4.54,Success,Yes,37948.42,8171.8,0.0,1,1,1,1,1
2025-03-29,ORD09087,DVR0297,4.98,Success,Yes,52488.47,10297.99,0.0,1,1,1,1,1
2025-03-30,ORD09088,DVR0884,4.89,Success,Yes,67922.89,12911.08,0.0,1,1,1,1,1
2025-03-31,ORD09089,DVR0928,5.0,Success,Yes,37430.9,7753.33,0.0,1,1,1,1,1
2025-01-01,ORD09090,DVR0689,4.63,Success,Yes,40240.5,7292.05,0.0,1,1,1,1,0
2025-01-02,ORD09091,DVR0574,4.6,Success,Yes,69720.22,14711.26,0.0,1,1,1,1,0
2025-01-03,ORD09092,DVR0483,4.48,Success,Yes,65702.84,13660.65,0.0,1,0,1,1,0
2025-01-04,ORD09093,DVR0164,4.59,Success,Yes,51981.99,9471.29,0.0,1,1,1,1,0
2025-01-05,ORD09094,DVR0698,4.62,Success,Yes,57789.65,11553.37,0.0,1,1,1,1,0
2025-01-06,ORD09095,DVR0382,4.84,Success,Yes,47722.49,9361.53,0.0,1,1,1,1,0
2025-01-07,ORD09096,DVR0208,4.51,Success,Yes,46163.71,8601.48,0.0,1,1,1,1,0
2025-01-08,ORD09097,DVR0738,4.57,Success,Yes,47727.5,8885.04,0.0,1,1,1,1,0
2025-01-09,ORD09098,DVR0431,5.0,Success,Yes,46576.66,8682.26,0.0,1,1,1,1,0
2025-01-10,ORD09099,DVR0388,4.11,Success,Yes,57022.2,11631.76,0.0,1,0,1,1,0
2025-01-11,ORD09100,DVR0559,4.8,Success,Yes,43218.27,8075.09,0.0,1,1,1,1,0
2025-01-12,ORD09101,DVR0223,4.44,Success,Yes,36831.06,6717.39,0.0,1,1,1,1,0
2025-01-13,ORD09102,DVR0002,4.54,Success,Yes,58262.7,12718.93,0.0,1,1,1,1,0
2025-01-14,ORD09103,DVR0371,4.98,Success,Yes,31251.9,5674.31,0.0,1,1,1,1,0
2025-01-15,ORD09104,DVR0686,4.71,Success,Yes,58750.13,12135.18,0.0,1,1,1,1,0
2025-01-16,ORD09105,DVR0445,5.0,Success,Yes,40529.75,8812.84,0.0,1,1,1,1,0
2025-01-17,ORD09106,DVR0610,4.83,Success,Yes,37610.12,6826.89,0.0,1,1,1,1,0
2025-01-18,ORD09107,DVR0115,4.53,Success,Yes,45158.27,9872.92,0.0,1,1,1,1,0
2025-01-19,ORD09108,DVR0269,4.81,Success,Yes,34700.0,6943.25,0.0,1,1,1,1,0
2025-01-20,ORD09109,DVR0446,4.93,Success,Yes,45379.58,9593.4,0.0,1,1,1,1,0
2025-01-21,ORD09110,DVR0367,4.8,Success,Yes,34092.87,6989.2,0.0,1,1,0,1,0
2025-01-22,ORD09111,DVR0252,4.66,Success,Yes,49339.55,10098.52,0.0,1,1,1,1,0
2025-01-23,ORD09112,DVR0316,4.36,Success,Yes,37046.79,7837.26,0.0,1,1,1,1,0
2025-01-24,ORD09113,DVR0414,4.64,Success,Yes,35199.86,6428.11,0.0,1,1,1,1,0
2025-01-25,ORD09114,DVR0094,5.0,Success,Yes,53164.39,10404.04,0.0,1,1,1,1,0
2025-01-26,ORD09115,DVR0784,4.54,Success,Yes,55009.8,12035.19,0.0,1,1,1,1,0
2025-01-27,ORD09116,DVR0891,4.62,Success,Yes,30220.7,5505.71,0.0,1,1,1,1,0
2025-01-28,ORD09117,DVR0023,4.9,Success,Yes,45507.1,8669.64,0.0,1,0,0,1,0
2025-01-29,ORD09118,DVR0627,4.82,Success,Yes,33118.24,6851.64,0.0,1,1,1,1,0
2025-01-30,ORD09119,DVR0662,4.44,Success,Yes,59545.78,10957.46,0.0,1,1,1,1,0
2025-01-31,ORD09120,DVR0849,4.68,Success,Yes,57260.92,11536.18,0.0,1,1,1,1,0
2025-02-01,ORD09121,DVR0049,4.98,Success,No,31989.17,6670.86,0.0,1,1,1,1,1
2025-02-02,ORD09122,DVR0501,4.71,Success,Yes,67650.02,14226.58,0.0,1,1,1,1,1
2025-02-03,ORD09123,DVR0717,4.99,Success,Yes,68398.41,13847.09,0.0,1,1,1,1,1
2025-02-04,ORD09124,DVR0497,5.0,Success,Yes,43386.87,8678.47,0.0,1,1,1,1,1
2025-02-05,ORD09125,DVR0334,4.51,Success,Yes,35224.5,7346.26,0.0,1,1,1,1,1
2025-02-06,ORD09126,DVR0078,4.64,Success,Yes,34573.73,6423.88,0.0,1,1,1,1,1
2025-02-07,ORD09127,DVR0581,4.83,Success,Yes,63628.82,13185.21,0.0,1,1,1,1,1
2025-02-08,ORD09128,DVR0026,4.39,Success,Yes,48366.52,10484.4,0.0,1,1,1,1,1
2025-02-09,ORD09129,DVR0270,4.66,Success,Yes,30380.34,6298.15,0.0,1,1,1,1,1
2025-02-10,ORD09130,DVR0561,4.81,Success,Yes,67014.08,12187.19,0.0,1,1,1,1,1
2025-02-11,ORD09131,DVR0803,4.58,Success,Yes,53709.49,10754.76,0.0,1,1,1,1,1
2025-02-12,ORD09132,DVR0246,4.82,Success,Yes,57615.88,12044.66,0.0,1,1,1,1,1
2025-02-13,ORD09133,DVR0775,4.58,Success,Yes,62942.16,11438.46,0.0,1,1,1,1,1
2025-02-14,ORD09134,DVR0590,4.58,Success,Yes,62743.15,13206.68,0.0,1,1,1,1,1
2025-02-15,ORD09135,DVR0386,4.85,Success,Yes,33032.19,6317.87,0.0,1,1,1,1,1
2025-02-16,ORD09136,DVR0701,4.97,Success,Yes,52959.69,10779.99,0.0,1,1,1,1,1
2025-02-17,ORD09137,DVR0558,4.56,Success,Yes,57849.79,12649.07,0.0,1,1,1,1,1
2025-02-18,ORD09138,DVR0972,4.46,Success,Yes,33424.82,7346.68,0.0,1,1,1,1,1
2025-02-19,ORD09139,DVR0360,4.69,Success,Yes,38896.04,7988.33,0.0,1,1,1,1,1
2025-02-20,ORD09140,DVR0865,4.79,Success,Yes,45832.58,9150.9,0.0,1,1,1,1,1
2025-02-21,ORD09141,DVR0983,4.56,Success,Yes,65461.0,12248.26,0.0,1,1,1,1,1
2025-02-22,ORD09142,DVR0487,5.0,Success,Yes,64025.34,12058.11,0.0,0,1,1,1,0
2025-02-23,ORD09143,DVR0351,4.67,Success,Yes,61284.12,12083.27,0.0,1,1,1,1,1
2025-02-24,ORD09144,DVR0700,4.55,Success,Yes,69611.07,14485.47,0.0,1,1,1,1,1
2025-02-25,ORD09145,DVR0927,5.0,Success,Yes,39706.27,8368.97,0.0,1,1,1,1,1
2025-02-26,ORD09146,DVR0255,4.95,Success,Yes,48712.59,9200.66,0.0,1,1,1,1,1
2025-02-27,ORD09147,DVR0221,4.55,Success,Yes,47868.92,9641.6,0.0,1,1,1,1,1
2025-02-28,ORD09148,DVR0883,4.91,Success,Yes,57157.5,11640.94,0.0,1,1,1,1,1
2025-03-01,ORD09149,DVR0752,4.57,Success,Yes,64006.13,13807.6,0.0,1,1,1,1,1
2025-03-02,ORD09150,DVR0780,4.85,Success,Yes,49667.31,10681.3,0.0,1,1,1,1,1
2025-03-03,ORD09151,DVR0000,5.0,Success,Yes,49661.27,10562.72,0.0,1,1,1,1,1
2025-03-04,ORD09152,DVR0545,4.46,Success,Yes,54332.71,10902.75,0.0,1,1,1,1,1
2025-03-05,ORD09153,DVR0445,4.59,Success,Yes,59698.98,10901.23,0.0,1,1,1,1,1
2025-03-06,ORD09154,DVR0078,4.6,Success,Yes,38052.03,7358.46,0.0,1,1,1,1,1
2025-03-07,ORD09155,DVR0235,4.75,Success,Yes,68474.38,14028.27,0.0,1,1,1,1,1
2025-03-08,ORD09156,DVR0333,4.79,Success,Yes,33682.14,6921.82,0.0,1,1,1,1,1
2025-03-09,ORD09157,DVR0888,4.68,Success,Yes,30924.0,6616.59,0.0,1,1,1,1,1
2025-03-10,ORD09158,DVR0348,4.36,Success,Yes,44351.66,8656.37,0.0,1,1,1,1,1
2025-03-11,ORD09159,DVR0097,4.45,Success,Yes,58057.4,12625.45,0.0,1,1,1,1,1
2025-03-12,ORD09160,DVR0081,4.52,Success,Yes,69123.0,12893.47,0.0,1,1,1,1,1
2025-03-13,ORD09161,DVR0501,4.81,Success,Yes,67310.42,12250.14,0.0,1,1,1,1,1
2025-03-14,ORD09162,DVR0966,4.42,Success,Yes,57539.5,10763.78,0.0,1,0,1,1,0
2025-03-15,ORD09163,DVR0476,4.52,Success,Yes,47461.83,9420.84,0.0,1,1,1,1,1
2025-03-16,ORD09164,DVR0926,4.47,Success,Yes,53832.07,11461.73,0.0,1,1,1,1,1
2025-03-17,ORD09165,DVR0703,4.77,Success,Yes,68746.29,12797.36,0.0,1,1,1,1,1
2025-03-18,ORD09166,DVR0764,4.93,Success,Yes,40620.04,8202.3,0.0,0,1,1,1,1
2025-03-19,ORD09167,DVR0920,4.73,Success,Yes,49131.23,10369.82,0.0,1,1,1,1,1
2025-03-20,ORD09168,DVR0549,5.0,Success,Yes,57716.07,10469.38,0.0,1,1,1,1,1
2025-03-21,ORD09169,DVR0013,4.73,Success,Yes,30411.96,5524.66,0.0,1,1,1,1,1
2025-03-22,ORD09170,DVR0391,4.68,Success,Yes,45250.46,9033.06,0.0,1,1,1,1,1
2025-03-23,ORD09171,DVR0346,4.54,Success,Yes,52716.49,9874.11,0.0,1,1,1,1,1
2025-03-24,ORD09172,DVR0309,4.74,Success,Yes,66036.73,13076.78,0.0,0,1,1,1,1
2025-03-25,ORD09173,DVR0385,4.53,Success,Yes,69679.91,12664.84,0.0,1,1,1,1,1
2025-03-26,ORD09174,DVR0208,4.5,Success,Yes,52252.98,11447.31,0.0,1,1,1,1,1
2025-03-27,ORD09175,DVR0356,4.5,Success,No,67783.21,13974.7,0.0,1,1,1,1,1
2025-03-28,ORD09176,DVR0973,4.66,Success,Yes,33970.62,7047.81,0.0,1,1,1,1,1
2025-03-29,ORD09177,DVR0600,4.6,Success,Yes,58050.83,11632.76,0.0,1,1,1,1,1
2025-03-30,ORD09178,DVR0567,5.0,Success,Yes,46022.17,9802.56,0.0,1,1,1,1,1
2025-03-31,ORD09179,DVR0093,4.74,Success,Yes,60038.94,12808.49,0.0,1,1,1,1,1
2025-01-01,ORD09180,DVR0092,4.74,Success,Yes,64708.94,12059.39,0.0,1,1,1,1,0
2025-01-02,ORD09181,DVR0339,4.59,Success,Yes,32148.97,6774.94,0.0,1,1,1,1,0
2025-01-03,ORD09182,DVR0596,5.0,Success,Yes,67418.94,13663.59,0.0,1,1,1,1,0
2025-01-04,ORD09183,DVR0444,4.52,Success,Yes,32726.25,6888.73,0.0,1,1,1,1,0
2025-01-05,ORD09184,DVR0756,4.61,Success,Yes,60135.93,13034.34,0.0,1,1,1,1,0
2025-01-06,ORD09185,DVR0021,4.9,Success,Yes,32762.79,6336.45,0.0,1,1,1,1,0
2025-01-07,ORD09186,DVR0290,4.74,Success,Yes,64467.29,13076.32,0.0,1,1,1,1,0
2025-01-08,ORD09187,DVR0484,4.45,Success,Yes,38199.26,8079.12,0.0,1,1,1,1,0
2025-01-09,ORD09188,DVR0783,4.71,Success,Yes,47362.81,10394.75,0.0,1,1,1,1,0
2025-01-10,ORD09189,DVR0305,4.84,Success,Yes,67304.84,13764.05,0.0,1,1,1,1,0
2025-01-11,ORD09190,DVR0633,4.8,Success,Yes,61682.69,12882.38,0.0,1,1,1,1,0
2025-01-12,ORD09191,DVR0127,4.83,Success,Yes,61431.01,13137.26,0.0,1,1,1,1,0
2025-01-13,ORD09192,DVR0624,5.0,Success,Yes,60533.2,12715.07,0.0,1,1,1,1,0
2025-01-14,ORD09193,DVR0938,4.75,Success,Yes,52777.4,11489.29,0.0,1,1,1,1,0
2025-01-15,ORD09194,DVR0272,4.86,Success,Yes,68057.2,12875.63,0.0,1,1,1,1,0
2025-01-16,ORD09195,DVR0847,4.22,Success,Yes,63265.43,13685.06,0.0,1,1,1,1,0
2025-01-17,ORD09196,DVR0441,5.0,Success,Yes,47611.52,8964.5,0.0,1,1,1,1,0
2025-01-18,ORD09197,DVR0502,4.71,Success,Yes,59702.24,12095.98,0.0,1,1,1,1,0
2025-01-19,ORD09198,DVR0129,4.53,Success,Yes,69924.3,14048.9,0.0,1,1,1,1,0
2025-01-20,ORD09199,DVR0131,4.66,Success,Yes,64840.02,13827.35,0.0,1,1,1,1,0
2025-01-21,ORD09200,DVR0596,4.83,Success,Yes,30048.92,5887.84,0.0,1,1,1,1,0
2025-01-22,ORD09201,DVR0934,4.91,Success,No,59515.45,11053.64,0.0,1,1,1,1,0
2025-01-23,ORD09202,DVR0481,4.68,Success,Yes,65915.27,13728.29,0.0,1,1,1,1,0
2025-01-24,ORD09203,DVR0861,4.82,Success,Yes,43110.1,8805.9,0.0,1,1,1,1,0
2025-01-25,ORD09204,DVR0389,4.65,Success,Yes,69099.67,14723.95,0.0,1,1,1,1,0
2025-01-26,ORD09205,DVR0592,4.8,Success,Yes,46051.97,9686.81,0.0,1,1,1,1,0
2025-01-27,ORD09206,DVR0998,4.74,Success,Yes,46847.08,10109.27,0.0,1,1,1,1,0
2025-01-28,ORD09207,DVR0984,4.76,Success,Yes,36434.88,7781.2,0.0,1,1,1,1,0
