date,project_id,cloud_cost,orders_processed,dev_cost,budget,it_expense,total_revenue,uptime_minutes,scheduled_minutes,incident_count,downtime_minutes,internal_nps
2025-03-11,PRJ0125,0.0543,11,1954908.45,1878237.28,234443.02,2875710.46,43157.48,43200,4,13.34,63
2025-03-12,PRJ0027,0.0443,8,1440321.39,1474893.81,142447.78,4831582.92,43039.46,43200,4,27.08,46
2025-03-13,PRJ0130,0.0267,9,1123752.68,1258257.62,128080.3,3986394.33,43164.7,43200,2,44.06,59
2025-03-14,PRJ0074,0.042,8,1704202.02,1894324.51,115877.5,1997237.49,43031.52,43200,2,40.94,33
2025-03-15,PRJ0165,0.0404,12,942992.78,1121857.56,184462.62,2547747.6,43030.29,43200,3,57.43,33
2025-03-16,PRJ0188,0.0549,17,898694.39,860293.53,144269.89,4039501.34,43161.78,43200,3,58.0,66
2025-03-17,PRJ0077,0.0707,15,1484821.52,1343697.97,116324.58,1077256.99,43058.04,43200,1,34.67,68
2025-03-18,PRJ0178,0.0971,19,1085731.04,1082144.85,291013.24,1255853.21,43015.38,43200,4,45.39,65
2025-03-19,PRJ0089,0.023,6,703877.04,665098.89,246678.27,4437692.71,43191.27,43200,2,23.78,44
2025-03-20,PRJ0175,0.0886,5,600446.35,639199.59,203570.9,1171783.96,43111.41,43200,3,26.33,51
2025-03-21,PRJ0020,0.0356,8,1681763.86,1967047.71,248669.5,3714055.36,43089.62,43200,2,7.16,40
2025-03-22,PRJ0053,0.0632,18,1513866.1,1675044.47,222291.63,2275623.83,43100.82,43200,4,40.73,65
2025-03-23,PRJ0183,0.0592,15,1117697.34,1051462.21,135606.52,4303566.87,43134.09,43200,4,16.97,61
2025-03-24,PRJ0102,0.0601,3,1844341.45,1724140.2,226687.29,4389384.26,43172.33,43200,3,5.71,48
2025-03-25,PRJ0058,0.0751,14,1116285.13,1309887.98,236202.45,4813356.43,43134.52,43200,3,6.8,45
2025-03-26,PRJ0071,0.0444,15,1565443.21,1637896.41,147494.17,1382198.21,43147.91,43200,1,43.62,39
2025-03-27,PRJ0178,0.0387,13,1863672.91,2193732.92,164028.93,2691388.04,43036.03,43200,4,14.51,46
2025-03-28,PRJ0019,0.0868,9,1761073.19,1973925.86,176660.13,3295834.36,43076.82,43200,2,46.43,35
2025-03-29,PRJ0111,0.0298,17,1266657.16,1517461.03,220509.33,4664227.52,43116.96,43200,2,54.45,62
2025-03-30,PRJ0058,0.0262,19,1520954.59,1766388.48,125361.6,2066056.58,43123.88,43200,3,21.11,49
2025-03-31,PRJ0070,0.0114,4,1120498.67,1147686.07,248695.62,1286509.96,43054.14,43200,4,47.84,43
2025-01-01,PRJ0136,0.029,10,1470795.76,1658275.67,169204.85,1807058.48,43195.0,43200,3,26.3,57
2025-01-02,PRJ0108,0.0567,3,886328.66,922994.7,238354.52,2982313.3,43023.64,43200,3,46.56,69
2025-01-03,PRJ0128,0.0585,19,1152113.17,1117459.55,286577.48,3724204.01,43022.46,43200,3,19.1,35
2025-01-04,PRJ0156,0.0329,9,814318.61,791769.13,273974.93,3762696.09,43045.83,43200,4,55.96,48
2025-01-05,PRJ0190,0.0165,5,557277.43,567975.29,247516.23,1298653.23,43150.78,43200,1,59.25,35
2025-01-06,PRJ0199,0.077,14,1382809.78,1290769.78,138665.4,4045641.06,43007.31,43200,1,23.78,34
2025-01-07,PRJ0055,0.0782,7,1796644.02,1712794.44,246414.87,3640957.61,43197.57,43200,3,12.74,31
2025-01-08,PRJ0195,0.0998,6,538367.41,565384.09,227157.88,2630172.75,43197.55,43200,1,41.43,35
2025-01-09,PRJ0034,0.091,8,794044.61,941877.25,254509.36,3284345.07,43031.94,43200,2,35.43,43
2025-01-10,PRJ0122,0.0933,2,1190277.59,1277531.96,273762.78,4070961.79,43080.24,43200,2,59.5,43
2025-01-11,PRJ0130,0.0818,14,1498845.23,1532642.73,162295.02,2048370.99,43040.78,43200,3,48.88,59
2025-01-12,PRJ0103,0.0654,7,756843.79,736265.28,228860.81,4760134.01,43081.6,43200,1,50.27,69
2025-01-13,PRJ0006,0.0216,3,585042.24,560921.18,155027.64,1551070.42,43106.57,43200,1,43.86,53
2025-01-14,PRJ0026,0.066,6,1278573.08,1403262.22,169256.99,4608891.25,43164.55,43200,3,21.7,59
2025-01-15,PRJ0000,0.015,14,1728064.57,1995046.39,204128.91,3963431.82,43007.16,43200,1,56.21,40
2025-01-16,PRJ0198,0.0897,12,552852.36,563719.66,186832.68,3642074.48,43197.38,43200,2,28.47,43
2025-01-17,PRJ0171,0.0534,18,1024054.18,1090820.17,220126.12,1331631.99,43188.11,43200,2,24.57,51
2025-01-18,PRJ0086,0.0728,12,1495272.11,1662769.54,251752.29,4676018.43,43114.08,43200,4,12.46,32
2025-01-19,PRJ0040,0.0147,7,696113.01,638675.8,221004.0,2181321.4,43096.18,43200,2,18.93,58
2025-01-20,PRJ0122,0.0581,5,853920.17,858419.57,293960.1,3982448.83,43110.13,43200,2,1.13,37
2025-01-21,PRJ0074,0.0371,12,1303238.97,1458227.79,247624.0,4539205.65,43003.69,43200,3,39.93,36
2025-01-22,PRJ0041,0.0356,9,1929847.54,2133225.89,297002.37,1977133.97,43147.54,43200,1,36.72,53
2025-01-23,PRJ0116,0.0451,11,931013.93,852812.78,248688.14,4658403.08,43099.29,43200,1,24.78,34
2025-01-24,PRJ0160,0.0101,4,1231291.13,1196009.16,201583.77,3447766.59,43057.21,43200,4,58.06,49
2025-01-25,PRJ0177,0.052,14,1099896.29,1214271.39,182201.15,3636127.13,43092.31,43200,2,41.89,34
2025-01-26,PRJ0062,0.0538,12,1846095.01,1811803.45,247132.08,4658051.55,43058.51,43200,1,15.32,35
2025-01-27,PRJ0164,0.0877,18,607834.8,695559.4,237424.88,3106939.69,43139.99,43200,2,23.34,57
2025-01-28,PRJ0186,0.0504,7,1349221.39,1226241.83,233752.94,2762590.23,43122.89,43200,3,31.43,44
2025-01-29,PRJ0126,0.0427,1,1769179.55,1693289.02,244356.77,3532927.07,43077.62,43200,3,33.18,55
2025-01-30,PRJ0175,0.0995,13,1982176.37,1951242.32,274434.42,3216094.07,43062.85,43200,3,17.26,50
2025-01-31,PRJ0132,0.0614,16,1548088.25,1823008.52,145552.06,1245902.85,43175.61,43200,4,15.72,50
2025-02-01,PRJ0047,0.0525,5,1069903.21,1218508.15,212978.95,1721968.19,43136.45,43200,2,18.67,38
2025-02-02,PRJ0002,0.0546,19,1117736.53,1302435.26,220660.24,1054265.92,43143.16,43200,4,57.84,39
2025-02-03,PRJ0115,0.0828,9,1027523.33,1060551.78,158571.37,1432651.36,43123.72,43200,2,22.21,54
2025-02-04,PRJ0174,0.0407,9,1405419.65,1611691.16,297589.92,3919398.64,43015.05,43200,3,23.07,50
2025-02-05,PRJ0189,0.045,12,1609108.66,1860206.96,257107.58,1018844.65,43011.85,43200,1,43.49,63
2025-02-06,PRJ0098,0.078,18,1729201.35,1763762.98,164253.22,2217622.06,43085.83,43200,1,10.6,60
2025-02-07,PRJ0115,0.0166,10,1124889.66,1347998.65,171686.87,2797285.62,43186.1,43200,4,38.95,31
2025-02-08,PRJ0013,0.0879,17,1575062.75,1819782.75,243651.63,4751249.0,43104.94,43200,4,40.3,69
2025-02-09,PRJ0190,0.0487,19,1874333.89,2234635.39,102298.68,2308028.07,43175.18,43200,1,4.81,45
2025-02-10,PRJ0111,0.0623,11,1881237.19,2182139.45,192808.07,4132523.05,43019.31,43200,2,12.21,64
2025-02-11,PRJ0060,0.0782,16,1556043.5,1762781.14,168622.19,2635062.32,43144.85,43200,2,28.52,60
2025-02-12,PRJ0158,0.0339,8,1455353.29,1721905.85,270800.59,1393965.52,43049.07,43200,4,50.29,41
2025-02-13,PRJ0094,0.0901,15,1297289.11,1330948.28,258258.98,1395374.99,43104.9,43200,2,44.21,52
2025-02-14,PRJ0016,0.0981,11,774796.5,879394.05,166419.39,2729735.28,43058.58,43200,4,52.53,67
2025-02-15,PRJ0123,0.0545,7,685444.48,660677.56,272959.4,1231532.53,43142.47,43200,4,51.21,46
2025-02-16,PRJ0023,0.0943,2,1228566.51,1375795.66,282720.0,3286476.97,43080.18,43200,1,31.18,43
2025-02-17,PRJ0115,0.0101,19,739166.23,839401.59,210491.77,2974598.94,43092.43,43200,3,37.71,62
2025-02-18,PRJ0150,0.0905,9,1365499.89,1522474.1,131847.4,3810140.74,43049.07,43200,4,55.33,35
2025-02-19,PRJ0081,0.038,18,1468554.1,1696097.63,254065.62,1742486.12,43056.29,43200,1,44.72,52
2025-02-20,PRJ0049,0.038,13,1288423.4,1319346.38,163868.85,3371717.01,43035.9,43200,3,22.11,60
2025-02-21,PRJ0078,0.0305,1,554640.07,589821.13,205456.28,1698089.91,43110.76,43200,3,21.67,69
2025-02-22,PRJ0078,0.0385,19,586591.94,529809.97,109117.73,3888934.85,43029.0,43200,2,22.63,34
2025-02-23,PRJ0069,0.0292,13,670011.78,632367.8,200018.08,2228634.63,43053.64,43200,1,30.22,32
2025-02-24,PRJ0026,0.0915,14,730468.71,798590.89,176052.91,3457664.81,43106.09,43200,4,22.39,67
2025-02-25,PRJ0014,0.0909,17,1984823.92,2121171.72,237213.06,4530709.04,43054.97,43200,3,12.06,57
2025-02-26,PRJ0049,0.0192,1,1016742.53,975259.18,108156.74,2952936.5,43117.7,43200,4,36.1,60
2025-02-27,PRJ0035,0.0229,5,937960.06,912672.13,224989.09,1769168.44,43002.83,43200,2,52.28,46
2025-02-28,PRJ0007,0.0876,14,578399.95,580265.09,254391.21,4544491.6,43194.64,43200,2,30.06,51
2025-03-01,PRJ0078,0.0459,18,1452980.59,1619963.53,102555.63,2434318.2,43146.0,43200,1,13.93,42
2025-03-02,PRJ0130,0.0252,13,1478286.18,1600858.25,249992.67,3921011.5,43100.76,43200,2,48.97,50
2025-03-03,PRJ0189,0.056,12,763173.03,702784.2,126040.81,2280382.71,43184.17,43200,1,45.59,50
2025-03-04,PRJ0046,0.0475,15,1878862.31,2119322.39,239611.22,2192861.77,43173.95,43200,2,42.31,35
2025-03-05,PRJ0104,0.0297,4,1700740.32,1664681.0,191055.28,3568113.04,43073.31,43200,1,40.81,39
2025-03-06,PRJ0097,0.0749,9,845478.98,931318.69,210398.26,1625245.74,43023.23,43200,2,47.15,69
2025-03-07,PRJ0095,0.0668,3,1228774.6,1151372.68,167469.45,4467895.48,43050.45,43200,3,49.99,43
2025-03-08,PRJ0188,0.019,11,1187586.28,1424362.94,149093.28,2550495.95,43041.74,43200,4,53.99,52
2025-03-09,PRJ0159,0.0933,15,1022780.67,945152.18,114209.47,1077109.74,43150.01,43200,4,36.99,36
2025-03-10,PRJ0115,0.0603,16,1726452.07,1937977.34,272938.0,2221745.89,43109.62,43200,4,24.22,53
2025-03-11,PRJ0012,0.0325,7,663896.73,705323.29,222085.84,4139865.3,43170.02,43200,1,6.3,44
2025-03-12,PRJ0000,0.0286,7,1122971.36,1039626.4,296559.83,4437435.42,43097.94,43200,3,43.62,52
2025-03-13,PRJ0033,0.0222,9,1142046.7,1037027.67,270090.38,3271521.11,43153.95,43200,1,9.33,34
2025-03-14,PRJ0189,0.0482,17,1203088.41,1213675.25,273926.65,2176437.27,43064.68,43200,1,52.24,49
2025-03-15,PRJ0078,0.0222,13,1792024.99,2044104.09,219569.94,3111416.41,43120.43,43200,1,24.95,39
2025-03-16,PRJ0077,0.0474,9,827250.31,754737.99,116188.54,4345501.19,43127.88,43200,2,52.69,52
2025-03-17,PRJ0120,0.0234,9,654384.76,727230.61,282679.25,2264151.32,43151.86,43200,3,31.59,56
2025-03-18,PRJ0092,0.0691,12,1426712.69,1564551.52,123577.25,2541747.89,43159.9,43200,2,27.76,60
2025-03-19,PRJ0097,0.0807,19,760751.71,745279.01,203429.2,3158776.53,43055.3,43200,1,22.45,35
2025-03-20,PRJ0081,0.0595,15,612398.13,565395.11,271371.15,4548552.78,43077.01,43200,3,4.62,42
2025-03-21,PRJ0198,0.0712,18,1139973.83,1339009.37,194481.6,3328595.74,43041.43,43200,4,1.68,57
2025-03-22,PRJ0158,0.0945,8,829469.65,821262.0,133134.07,1830460.62,43149.57,43200,3,31.01,45
2025-03-23,PRJ0191,0.0675,6,1041824.93,972454.99,174639.37,1356416.15,43054.15,43200,1,54.17,46
2025-03-24,PRJ0152,0.0428,6,889566.62,982486.41,297677.47,1380055.83,43078.2,43200,2,35.58,60
2025-03-25,PRJ0037,0.0505,3,638954.69,616594.07,299951.84,4800998.3,43160.61,43200,3,51.88,39
2025-03-26,PRJ0013,0.0874,3,1340520.8,1397746.6,242167.0,4289649.9,43067.96,43200,3,59.99,60
2025-03-27,PRJ0135,0.0218,2,540527.63,494648.54,277598.46,4063418.76,43058.3,43200,3,11.54,68
2025-03-28,PRJ0090,0.0393,5,1949563.02,2335372.15,108841.35,2985458.32,43130.24,43200,4,39.92,35
2025-03-29,PRJ0053,0.062,12,1011995.78,1046693.41,155194.31,3690158.47,43195.07,43200,4,25.6,49
2025-03-30,PRJ0129,0.0709,6,1542736.27,1850871.6,173791.91,1509321.22,43012.52,43200,2,13.32,50
2025-03-31,PRJ0100,0.0787,16,1715544.31,1742482.58,102399.53,3483582.86,43166.96,43200,3,15.21,45
2025-01-01,PRJ0088,0.0386,5,918657.19,922658.65,175392.31,4243122.93,43024.32,43200,4,15.43,54
2025-01-02,PRJ0055,0.0231,6,1623108.06,1906132.17,118606.32,1248554.96,43068.98,43200,1,44.05,68
2025-01-03,PRJ0093,0.0959,4,1748631.28,1746602.44,203481.86,2184601.69,43083.34,43200,2,21.95,65
2025-01-04,PRJ0092,0.0169,14,861975.85,887491.77,100883.86,1441114.69,43143.75,43200,1,16.09,63
2025-01-05,PRJ0083,0.0186,3,1988742.02,1836470.27,154089.98,2040908.14,43185.31,43200,3,53.27,37
2025-01-06,PRJ0084,0.0545,17,531033.02,630144.34,273256.68,4090095.49,43020.4,43200,1,3.03,43
2025-01-07,PRJ0188,0.0837,5,825500.72,764038.37,142611.61,2328196.67,43148.96,43200,1,44.4,52
2025-01-08,PRJ0021,0.0797,6,1670031.13,1889398.87,112968.69,3758735.39,43064.46,43200,4,57.67,41
2025-01-09,PRJ0034,0.0944,4,791196.54,839922.08,149946.16,4093210.08,43180.38,43200,2,37.91,49
2025-01-10,PRJ0015,0.0227,13,1547389.79,1421156.12,265511.74,4266554.76,43055.64,43200,2,33.34,53
2025-01-11,PRJ0049,0.0438,8,1783295.61,1605877.58,217437.47,4493501.77,43138.77,43200,2,4.63,42
2025-01-12,PRJ0121,0.0354,11,1938821.41,2289100.7,217214.87,3390543.25,43032.95,43200,3,30.67,62
2025-01-13,PRJ0127,0.0875,19,1211371.27,1359948.4,100114.8,2122559.33,43191.59,43200,2,22.32,63
2025-01-14,PRJ0112,0.054,5,1956663.68,2163934.77,194430.24,1602234.13,43000.86,43200,2,46.91,61
2025-01-15,PRJ0170,0.0124,5,1117433.45,1152707.43,153123.61,3014834.62,43046.57,43200,4,48.89,58
2025-01-16,PRJ0016,0.0737,3,827192.06,803686.68,167241.8,1414228.93,43135.19,43200,4,10.89,56
2025-01-17,PRJ0079,0.045,2,1270882.78,1403002.38,219737.33,4642895.92,43170.7,43200,1,31.81,67
2025-01-18,PRJ0185,0.0578,3,1474734.87,1596386.22,274867.96,2769920.95,43198.71,43200,4,51.74,42
2025-01-19,PRJ0129,0.0904,15,1186944.97,1326888.94,136331.38,4491936.58,43034.65,43200,1,37.85,51
2025-01-20,PRJ0131,0.0331,7,1350458.67,1363609.11,253644.4,3837081.53,43061.43,43200,4,29.38,36
2025-01-21,PRJ0084,0.0316,3,1124613.78,1345124.82,109780.44,4428870.25,43178.37,43200,4,53.99,36
2025-01-22,PRJ0166,0.0337,15,1287142.93,1184303.55,165345.83,4535832.36,43006.5,43200,1,58.02,58
2025-01-23,PRJ0093,0.0404,11,1928893.51,1782124.94,143782.54,1213173.99,43146.66,43200,4,14.88,69
2025-01-24,PRJ0133,0.0197,16,1249746.73,1468530.83,283116.8,3901031.39,43084.61,43200,2,11.78,43
2025-01-25,PRJ0080,0.0727,13,879769.45,962742.21,135599.58,1906190.79,43137.76,43200,2,52.02,31
2025-01-26,PRJ0068,0.0287,2,1638119.93,1634680.24,215726.38,4957187.62,43104.98,43200,3,15.33,36
2025-01-27,PRJ0068,0.0934,12,1006376.69,1135782.47,132956.63,4113611.9,43125.42,43200,1,51.02,46
2025-01-28,PRJ0147,0.0294,7,1724310.76,1786096.29,194696.74,1015060.01,43133.33,43200,3,18.77,62
2025-01-29,PRJ0191,0.033,1,585262.98,530445.17,182679.98,4709665.29,43126.25,43200,2,2.13,51
2025-01-30,PRJ0015,0.0367,14,998266.97,1093432.86,108271.44,2169223.61,43132.91,43200,4,25.89,43
2025-01-31,PRJ0050,0.0792,10,641539.86,624175.67,265173.52,2666614.4,43113.67,43200,3,3.38,30
2025-02-01,PRJ0104,0.0485,3,627976.74,586907.4,256022.54,3449142.32,43142.78,43200,2,13.27,37
2025-02-02,PRJ0164,0.0837,11,1487584.34,1439359.76,155571.67,4665239.18,43155.2,43200,2,29.28,37
2025-02-03,PRJ0196,0.0806,15,1078002.2,1124191.75,222799.03,4709306.49,43157.59,43200,3,3.27,58
2025-02-04,PRJ0169,0.0937,6,1807218.41,1653527.01,172533.92,3253887.05,43170.7,43200,4,2.96,46
2025-02-05,PRJ0184,0.0781,18,1274607.71,1484848.79,253845.43,2266897.98,43063.28,43200,1,10.15,56
2025-02-06,PRJ0065,0.0147,13,943014.83,1007116.64,238496.89,2116759.77,43149.15,43200,3,28.3,37
2025-02-07,PRJ0008,0.0854,15,1581333.33,1562197.38,118093.4,2457588.4,43189.33,43200,4,58.47,35
2025-02-08,PRJ0106,0.0944,3,1436025.19,1588389.55,268837.63,1722054.73,43073.49,43200,1,6.51,59
2025-02-09,PRJ0099,0.0994,15,1699391.93,1939466.64,135885.22,3679332.07,43155.53,43200,1,37.7,52
2025-02-10,PRJ0085,0.0213,1,1465382.41,1588734.47,134821.94,3111208.2,43058.29,43200,2,30.33,44
2025-02-11,PRJ0063,0.0652,10,750520.13,721061.02,246749.37,4093858.8,43035.11,43200,3,4.55,43
2025-02-12,PRJ0021,0.028,18,1505465.06,1404729.16,136650.21,1376445.27,43089.29,43200,1,3.01,56
2025-02-13,PRJ0161,0.0336,8,1087323.8,1259088.24,124479.39,2599623.3,43161.31,43200,2,14.09,32
2025-02-14,PRJ0182,0.0771,12,1194714.55,1159358.44,167116.57,1959451.47,43061.42,43200,1,41.4,41
2025-02-15,PRJ0156,0.098,5,1882346.86,1705452.8,267742.5,3140744.83,43058.99,43200,1,57.78,32
2025-02-16,PRJ0165,0.0635,1,1039946.07,1136526.52,135361.75,2872975.93,43055.54,43200,1,33.81,69
2025-02-17,PRJ0109,0.0866,8,1417938.71,1341179.45,167814.6,2798261.8,43043.62,43200,2,3.7,30
2025-02-18,PRJ0096,0.0108,5,1045222.6,1251435.56,157250.79,2262614.53,43122.22,43200,1,16.22,46
2025-02-19,PRJ0017,0.0133,17,642091.23,745416.07,171212.17,3907382.3,43048.67,43200,2,56.6,47
2025-02-20,PRJ0070,0.0637,15,1180288.01,1277701.57,242854.36,2926270.82,43186.98,43200,2,1.74,39
2025-02-21,PRJ0192,0.045,4,1395592.26,1605153.97,181093.12,1808975.12,43069.19,43200,1,36.53,41
2025-02-22,PRJ0126,0.0901,13,1111254.94,1156994.98,251915.34,3189789.89,43108.48,43200,1,11.56,46
2025-02-23,PRJ0096,0.0372,17,1085999.28,1234288.0,228080.63,3386688.62,43081.83,43200,2,4.91,51
2025-02-24,PRJ0000,0.0489,13,1730567.77,1893172.03,172219.84,1085518.71,43192.54,43200,1,16.01,43
2025-02-25,PRJ0131,0.0575,2,544527.76,494754.33,186448.16,1815114.64,43084.8,43200,3,56.28,37
2025-02-26,PRJ0003,0.0346,4,943378.1,1117551.45,240724.54,1969615.64,43112.74,43200,4,45.94,46
2025-02-27,PRJ0124,0.0918,2,1717635.9,1989496.22,206951.08,1992300.65,43152.68,43200,1,11.1,44
2025-02-28,PRJ0081,0.0518,12,1880795.22,2230664.92,273668.03,1955383.48,43034.26,43200,1,4.88,35
2025-03-01,PRJ0026,0.0482,19,1118449.38,1252003.17,286636.68,2086564.69,43006.53,43200,4,30.1,36
2025-03-02,PRJ0170,0.0865,18,1833191.36,1876488.18,243541.47,2050908.91,43090.98,43200,3,4.11,61
2025-03-03,PRJ0058,0.0381,10,798395.18,768132.46,297841.42,4536275.35,43110.13,43200,2,24.84,38
2025-03-04,PRJ0031,0.0836,5,832140.6,793861.22,219307.36,2278591.49,43057.41,43200,4,48.21,49
2025-03-05,PRJ0160,0.021,11,1769287.06,1669277.89,107966.16,2399050.86,43092.5,43200,2,30.54,68
2025-03-06,PRJ0027,0.0265,1,1854886.61,1792159.71,200970.41,2064709.05,43123.03,43200,4,53.91,31
2025-03-07,PRJ0105,0.0956,3,834208.65,888591.38,146001.86,4870297.44,43194.65,43200,2,47.68,47
2025-03-08,PRJ0104,0.0858,17,588986.28,650902.59,166742.64,3141963.2,43120.36,43200,2,33.76,67
2025-03-09,PRJ0182,0.0449,15,635486.21,631811.17,198014.01,3442184.46,43089.77,43200,3,47.63,31
2025-03-10,PRJ0187,0.0675,14,892071.25,949720.54,159010.16,3941949.05,43004.51,43200,2,6.6,44
2025-03-11,PRJ0069,0.0949,15,1642173.62,1646075.09,161924.33,2334856.28,43062.12,43200,3,12.88,40
2025-03-12,PRJ0061,0.0291,16,1264987.74,1402811.94,180403.27,4875121.72,43071.7,43200,3,42.32,32
2025-03-13,PRJ0033,0.0153,4,1183383.26,1415972.35,157291.47,1609304.69,43095.39,43200,1,1.34,38
2025-03-14,PRJ0086,0.0584,19,1376209.9,1523058.5,133900.2,2831258.4,43156.43,43200,2,1.28,52
2025-03-15,PRJ0113,0.0228,8,1835334.67,1684303.46,253112.05,1581757.05,43155.18,43200,4,23.44,39
2025-03-16,PRJ0105,0.0269,6,635645.57,663086.7,179042.35,4161502.99,43169.06,43200,2,52.16,66
2025-03-17,PRJ0055,0.0902,16,1542086.19,1744278.75,266351.46,1429270.77,43058.0,43200,1,58.87,53
2025-03-18,PRJ0112,0.0107,3,1890186.27,2008648.93,276543.4,3215598.41,43069.29,43200,1,39.34,61
2025-03-19,PRJ0012,0.0835,8,820025.06,971991.21,250192.7,1419225.1,43030.05,43200,2,57.07,33
2025-03-20,PRJ0183,0.0565,5,1756658.47,1609857.16,179334.63,2810647.55,43171.48,43200,3,51.01,68
2025-03-21,PRJ0017,0.0603,5,1547037.07,1527461.89,244264.42,2121231.96,43130.45,43200,4,12.89,36
2025-03-22,PRJ0181,0.0705,12,521702.8,504077.3,131044.1,4613187.03,43015.51,43200,4,24.83,58
2025-03-23,PRJ0112,0.0488,1,847417.52,957824.72,232223.15,1212383.18,43060.73,43200,2,37.8,58
2025-03-24,PRJ0170,0.0204,7,1408767.14,1489261.16,181206.41,3599750.52,43030.55,43200,1,9.93,38
2025-03-25,PRJ0038,0.0193,11,1253600.51,1180268.97,231128.88,3781004.93,43193.85,43200,2,19.47,31
2025-03-26,PRJ0188,0.0779,10,1291904.38,1273401.7,250958.12,4555928.41,43064.92,43200,2,45.63,32
2025-03-27,PRJ0169,0.0299,3,847895.64,896054.24,212537.3,4510917.83,43099.29,43200,2,21.33,57
2025-03-28,PRJ0078,0.0125,8,1512505.21,1813249.77,228495.72,4908225.15,43063.58,43200,3,55.63,49
2025-03-29,PRJ0145,0.0982,1,899627.56,907983.04,142705.59,2015637.42,43094.86,43200,3,25.0,33
2025-03-30,PRJ0150,0.0982,8,1084152.45,1026744.22,218539.91,2099301.5,43199.72,43200,1,13.97,59
2025-03-31,PRJ0181,0.044,11,1053373.87,1105115.55,192094.86,2589170.91,43057.48,43200,3,13.4,60
2025-01-01,PRJ0029,0.0123,7,1508037.53,1497565.59,185610.57,3150307.92,43056.52,43200,3,41.55,51
2025-01-02,PRJ0097,0.0755,16,635379.14,679722.28,182063.15,2468567.67,43074.28,43200,1,22.72,38
2025-01-03,PRJ0057,0.0848,7,808312.85,840655.95,162184.81,3961185.64,43033.86,43200,3,15.0,38
2025-01-04,PRJ0195,0.0213,13,800745.61,886302.86,161066.93,1034180.21,43147.8,43200,4,41.94,60
2025-01-05,PRJ0066,0.0222,10,662637.01,778126.17,239941.29,1070617.26,43075.87,43200,4,25.86,45
2025-01-06,PRJ0070,0.084,17,811392.47,779061.97,211559.95,3864227.04,43116.17,43200,1,50.91,64
2025-01-07,PRJ0145,0.093,3,1410590.4,1617035.98,105990.42,4532484.89,43132.26,43200,1,33.39,51
2025-01-08,PRJ0105,0.0812,7,1598252.26,1893576.86,109705.05,4106189.81,43007.09,43200,3,58.36,60
2025-01-09,PRJ0006,0.0281,11,1490455.17,1508464.2,214023.8,1468366.45,43128.8,43200,4,23.09,42
2025-01-10,PRJ0039,0.047,13,1212782.21,1132858.42,269256.7,4739896.11,43106.55,43200,2,17.64,57
2025-01-11,PRJ0069,0.0641,5,578651.86,663466.8,108795.56,3087650.47,43016.57,43200,3,39.03,68
2025-01-12,PRJ0192,0.0244,19,1938510.52,2152383.95,201441.39,3969180.61,43024.9,43200,4,42.79,68
2025-01-13,PRJ0067,0.029,15,752114.69,724898.41,270227.08,1804184.79,43088.16,43200,2,2.0,36
2025-01-14,PRJ0048,0.0355,1,1502632.06,1553071.03,100889.6,3195182.52,43069.26,43200,3,40.49,54
2025-01-15,PRJ0051,0.0559,5,1869335.92,2006540.81,155158.78,2320243.22,43087.5,43200,3,11.68,30
2025-01-16,PRJ0113,0.056,13,1546665.64,1470811.32,283984.04,4899043.09,43127.1,43200,3,57.57,64
2025-01-17,PRJ0106,0.0833,10,827074.46,921752.86,116293.92,2896784.56,43030.88,43200,4,34.98,40
2025-01-18,PRJ0028,0.0778,5,973694.45,1077845.5,221399.3,4022307.94,43132.49,43200,2,8.47,63
2025-01-19,PRJ0148,0.0922,1,545308.8,635905.3,201476.33,3412927.75,43163.63,43200,4,4.11,47
2025-01-20,PRJ0077,0.085,10,1419137.36,1518735.1,130335.87,1377194.99,43000.59,43200,4,52.9,60
2025-01-21,PRJ0008,0.0328,18,1419489.47,1522109.91,108497.4,3171711.02,43073.69,43200,4,51.19,45
2025-01-22,PRJ0174,0.0398,8,1588250.87,1724548.54,200517.42,3160863.47,43055.03,43200,4,26.61,59
2025-01-23,PRJ0075,0.055,3,516494.43,507267.25,247026.04,3862837.4,43086.4,43200,2,6.16,66
2025-01-24,PRJ0041,0.0113,19,1726761.93,1947065.25,135448.56,2287632.07,43123.06,43200,1,24.01,54
2025-01-25,PRJ0178,0.0914,19,1608066.44,1766862.64,238263.97,4442608.46,43037.51,43200,4,45.87,57
2025-01-26,PRJ0183,0.014,2,711329.91,819269.73,209276.66,3490414.0,43026.82,43200,2,40.03,53
2025-01-27,PRJ0178,0.039,17,1021439.91,1154815.24,171569.29,1157365.26,43145.77,43200,2,52.04,63
2025-01-28,PRJ0197,0.0612,16,1457787.34,1591279.36,232886.1,3827343.15,43137.15,43200,4,45.32,50
2025-01-29,PRJ0127,0.0566,10,1243695.31,1179356.02,138395.36,4627867.64,43092.17,43200,2,20.48,40
2025-01-30,PRJ0019,0.0689,16,672641.4,790854.22,191386.26,3732588.38,43100.26,43200,3,21.13,56
2025-01-31,PRJ0154,0.0575,5,631018.06,637431.51,209861.0,2519989.22,43053.97,43200,4,39.22,38
2025-02-01,PRJ0165,0.0306,3,1672184.45,1988711.53,191739.11,3362595.32,43065.84,43200,2,19.3,45
2025-02-02,PRJ0071,0.0281,3,733950.68,749041.62,179500.28,1685593.08,43064.02,43200,3,52.19,40
2025-02-03,PRJ0064,0.0917,2,758139.01,715517.56,248182.73,3405021.89,43145.27,43200,3,20.33,43
