date,release_id,dev_cost,revenue_from_release,feature_count,cost_per_feature,time_to_market_days,total_active_users,users_using_feature,feature_adoption_rate,users_retained,user_retention_rate,inapp_nps
2025-02-27,REL08157,2539834.89,3859744.38,5,507966.98,52,7907,3261,41.24,6017,76.1,45
2025-02-28,REL08158,2609178.71,5149678.81,6,434863.12,47,10683,3146,29.45,8721,81.63,41
2025-03-01,REL08159,4133160.37,11034562.23,4,1033290.09,76,6715,2156,32.11,5049,75.19,44
2025-03-02,REL08160,4851139.23,12158345.03,1,4851139.23,60,16727,6405,38.29,15079,90.15,50
2025-03-03,REL08161,1506623.49,3913620.18,7,215231.93,23,19248,9601,49.88,17061,88.64,66
2025-03-04,REL08162,2682520.95,7290330.52,9,298057.88,39,12809,2653,20.71,11053,86.29,50
2025-03-05,REL08163,2923766.43,7820647.1,6,487294.4,54,19768,7067,35.75,17560,88.83,54
2025-03-06,REL08164,2505247.27,6321427.18,6,417541.21,72,11110,4695,42.26,9527,85.75,46
2025-03-07,REL08165,2452756.49,5296708.75,9,272528.5,58,5611,1605,28.6,4476,79.77,37
2025-03-08,REL08166,1209074.67,3597477.74,4,302268.67,72,15701,3633,23.14,14144,90.08,59
2025-03-09,REL08167,3742154.48,8807571.43,5,748430.9,29,16117,6701,41.58,14612,90.66,62
2025-03-10,REL08168,2744857.67,4952145.43,5,548971.53,84,5283,2404,45.5,4864,92.07,31
2025-03-11,REL08169,1779175.21,3450210.87,5,355835.04,20,7670,3500,45.63,7216,94.08,62
2025-03-12,REL08170,4264134.01,10832365.9,8,533016.75,72,17286,5922,34.26,15548,89.95,57
2025-03-13,REL08171,4210242.99,12155431.89,1,4210242.99,65,14819,4370,29.49,11275,76.08,55
2025-03-14,REL08172,2945566.51,5207997.81,3,981855.5,45,6611,1904,28.8,4985,75.4,30
2025-03-15,REL08173,2193802.64,3561681.9,8,274225.33,21,13908,3007,21.62,12489,89.8,64
2025-03-16,REL08174,3552370.9,10025844.21,9,394707.88,47,17821,4880,27.38,13565,76.12,68
2025-03-17,REL08175,2152608.54,6184265.6,2,1076304.27,46,13873,7317,52.74,11281,81.32,49
2025-03-18,REL08176,1944031.72,3721982.9,4,486007.93,47,16631,3346,20.12,12926,77.72,42
2025-03-19,REL08177,3922058.62,8102693.02,8,490257.33,50,12164,2646,21.75,11480,94.38,60
2025-03-20,REL08178,1161300.96,2891966.87,5,232260.19,66,12630,3167,25.08,10271,81.32,67
2025-03-21,REL08179,1379073.88,2751107.63,1,1379073.88,26,19183,7061,36.81,14598,76.1,52
2025-03-22,REL08180,1027152.7,2892192.95,6,171192.12,67,18891,6300,33.35,17756,93.99,41
2025-03-23,REL08181,1611772.75,2677747.76,9,179085.86,45,9256,2509,27.11,8068,87.17,35
2025-03-24,REL08182,1275960.03,1986635.74,9,141773.34,74,9269,2265,24.44,7018,75.71,53
2025-03-25,REL08183,4983209.47,9033209.86,1,4983209.47,26,6522,3753,57.54,5978,91.66,63
2025-03-26,REL08184,2155239.88,4157741.5,4,538809.97,76,14551,8214,56.45,11357,78.05,62
2025-03-27,REL08185,1597072.05,2666135.93,1,1597072.05,77,7073,3598,50.87,6439,91.04,36
2025-03-28,REL08186,1963985.03,3139500.07,7,280569.29,20,6789,2042,30.08,5910,87.05,43
2025-03-29,REL08187,4744502.29,12494227.23,3,1581500.76,48,16767,5524,32.95,13169,78.54,65
2025-03-30,REL08188,3080640.89,5380076.99,2,1540320.44,41,8370,3903,46.63,7537,90.05,45
2025-03-31,REL08189,2459272.39,7060284.03,8,307409.05,59,7484,2370,31.67,6293,84.09,52
2025-01-01,REL08190,4493565.83,9220794.8,9,499285.09,81,15010,6187,41.22,13173,87.76,47
2025-01-02,REL08191,2579961.08,6465146.95,7,368565.87,33,11902,5481,46.05,10996,92.39,58
2025-01-03,REL08192,2340034.28,4301224.43,6,390005.71,21,7058,2877,40.76,5660,80.19,36
2025-01-04,REL08193,1829130.09,3403067.55,6,304855.02,54,12405,4531,36.53,10211,82.31,33
2025-01-05,REL08194,2511187.3,5931584.63,9,279020.81,86,7666,2599,33.9,7278,94.94,54
2025-01-06,REL08195,2266737.42,5306351.58,5,453347.48,41,6433,3287,51.1,5478,85.15,62
2025-01-07,REL08196,3709215.84,9840897.7,5,741843.17,37,16597,8225,49.56,14301,86.17,53
2025-01-08,REL08197,2158330.82,5690913.95,2,1079165.41,65,8384,4011,47.84,6766,80.7,52
2025-01-09,REL08198,3308798.99,8291954.98,6,551466.5,82,16264,5690,34.99,13551,83.32,50
2025-01-10,REL08199,1263568.66,2746613.95,6,210594.78,55,5522,2817,51.01,4695,85.02,68
2025-01-11,REL08200,1765156.63,5005914.62,6,294192.77,65,6693,3902,58.3,5365,80.16,50
2025-01-12,REL08201,2629621.09,6400149.93,4,657405.27,56,9183,4367,47.56,7324,79.76,56
2025-01-13,REL08202,4747797.02,14173587.69,7,678256.72,37,15481,5622,36.32,13469,87.0,46
2025-01-14,REL08203,2509007.94,6847219.98,9,278778.66,62,14347,7440,51.86,11287,78.67,55
2025-01-15,REL08204,3656296.48,5727459.43,1,3656296.48,48,5597,2483,44.36,4817,86.06,48
2025-01-16,REL08205,2020348.89,4002090.65,3,673449.63,37,19334,10654,55.1,17231,89.12,62
2025-01-17,REL08206,1508134.3,3555899.53,9,167570.48,34,14837,7199,48.52,11716,78.96,36
2025-01-18,REL08207,1234146.4,3186818.15,5,246829.28,78,12495,6347,50.8,11235,89.92,60
2025-01-19,REL08208,2221653.99,5166466.9,6,370275.66,47,15350,7168,46.7,12616,82.19,68
2025-01-20,REL08209,1630644.11,4368814.58,8,203830.51,72,7336,1737,23.68,6958,94.85,44
2025-01-21,REL08210,1696041.79,3263156.38,9,188449.09,34,11217,4420,39.4,10609,94.58,31
2025-01-22,REL08211,4043037.23,7179900.75,8,505379.65,62,15049,3349,22.25,13690,90.97,31
2025-01-23,REL08212,1063352.28,1681027.06,3,354450.76,52,19443,7369,37.9,15914,81.85,46
2025-01-24,REL08213,3231240.5,7625632.64,1,3231240.5,21,12683,6171,48.66,11889,93.74,63
2025-01-25,REL08214,2517845.52,6377449.11,5,503569.1,78,6714,2474,36.85,6376,94.97,54
2025-01-26,REL08215,3026200.0,6019791.41,7,432314.29,27,16930,3397,20.06,14262,84.24,40
2025-01-27,REL08216,3251320.95,7869420.1,2,1625660.48,52,18088,6289,34.77,15789,87.29,38
2025-01-28,REL08217,2253470.78,3556508.36,1,2253470.78,54,15976,3628,22.71,12001,75.12,36
2025-01-29,REL08218,2180435.44,3595407.26,4,545108.86,37,8176,4188,51.22,6203,75.87,40
2025-01-30,REL08219,3933607.4,10041052.75,3,1311202.47,40,18907,9708,51.35,16073,85.01,33
2025-01-31,REL08220,4485107.95,9203910.47,4,1121276.99,83,19412,10143,52.25,16924,87.18,66
2025-02-01,REL08221,1770326.53,4438210.46,1,1770326.53,47,13394,2841,21.21,10882,81.25,55
2025-02-02,REL08222,1390475.04,3820443.75,2,695237.52,64,7898,1681,21.28,6080,76.98,63
2025-02-03,REL08223,4591183.23,12758593.6,1,4591183.23,39,16764,9410,56.13,15195,90.64,45
2025-02-04,REL08224,2399581.85,4219068.31,3,799860.62,23,6264,1562,24.94,5222,83.37,59
2025-02-05,REL08225,3205269.56,7145918.85,4,801317.39,55,11943,5589,46.8,10507,87.98,45
2025-02-06,REL08226,2438172.58,6341418.89,1,2438172.58,71,11850,6140,51.81,10428,88.0,35
2025-02-07,REL08227,1503209.35,3999996.33,6,250534.89,58,15651,5934,37.91,13449,85.93,62
2025-02-08,REL08228,3357326.58,8987610.16,2,1678663.29,31,14429,6039,41.85,11336,78.56,44
2025-02-09,REL08229,3100563.41,5712016.05,5,620112.68,74,19776,5753,29.09,17268,87.32,49
2025-02-10,REL08230,1811974.24,3241263.56,8,226496.78,67,6554,3732,56.94,5337,81.43,41
2025-02-11,REL08231,2807476.18,6695883.2,4,701869.04,28,16934,5431,32.07,15474,91.38,53
2025-02-12,REL08232,4187790.02,10936952.59,5,837558.0,31,12379,3554,28.71,9762,78.86,69
2025-02-13,REL08233,3361704.41,6651835.69,9,373522.71,88,13244,5432,41.01,10704,80.82,61
2025-02-14,REL08234,1387669.31,2299448.16,2,693834.66,76,16774,4633,27.62,14057,83.8,62
2025-02-15,REL08235,3192085.99,8220003.12,2,1596043.0,47,16351,7761,47.46,14683,89.8,41
2025-02-16,REL08236,3810953.2,7429631.41,6,635158.87,36,5671,2302,40.59,5070,89.4,44
2025-02-17,REL08237,4170813.62,7297022.3,6,695135.6,41,17296,4481,25.91,14138,81.74,37
2025-02-18,REL08238,3516470.31,6053903.57,3,1172156.77,54,13882,3149,22.68,11829,85.21,33
2025-02-19,REL08239,1610632.66,3176754.39,9,178959.18,78,13274,3381,25.47,10577,79.68,56
2025-02-20,REL08240,3840693.07,9175481.42,1,3840693.07,38,18336,4669,25.46,16577,90.41,66
2025-02-21,REL08241,3709367.38,7558219.43,3,1236455.79,69,17512,5693,32.51,13822,78.93,43
2025-02-22,REL08242,1097707.53,1680582.3,8,137213.44,45,8568,4569,53.33,7830,91.39,68
2025-02-23,REL08243,2646990.67,4355259.59,8,330873.83,79,15669,3492,22.29,14687,93.73,44
2025-02-24,REL08244,2331800.99,4513795.12,4,582950.25,63,6451,1620,25.11,6117,94.82,48
2025-02-25,REL08245,3677648.26,9155713.95,8,459706.03,75,10313,3312,32.11,9502,92.14,43
2025-02-26,REL08246,1864543.25,3072343.3,8,233067.91,62,10237,4313,42.13,8131,79.43,36
2025-02-27,REL08247,3363487.69,7873875.17,1,3363487.69,42,11978,6050,50.51,9981,83.33,35
2025-02-28,REL08248,4652823.85,7815947.53,3,1550941.28,41,12038,6843,56.84,9242,76.77,63
2025-03-01,REL08249,4191209.49,7617200.49,1,4191209.49,66,11043,4028,36.48,8645,78.28,53
2025-03-02,REL08250,4685830.94,8239015.9,2,2342915.47,74,15212,3686,24.23,11560,75.99,54
2025-03-03,REL08251,4914023.87,7866580.48,4,1228505.97,30,12138,3464,28.54,10659,87.82,54
2025-03-04,REL08252,1042680.51,2613994.54,3,347560.17,74,15317,4823,31.49,13121,85.66,44
2025-03-05,REL08253,3490965.11,7663036.09,6,581827.52,45,14367,7390,51.44,13410,93.34,32
2025-03-06,REL08254,2651357.59,7282166.16,5,530271.52,20,6079,2885,47.46,5122,84.26,65
2025-03-07,REL08255,4439417.96,7317653.6,5,887883.59,81,12985,3682,28.36,11406,87.84,31
2025-03-08,REL08256,2007258.81,3446662.9,7,286751.26,40,15596,8351,53.55,12949,83.03,51
2025-03-09,REL08257,4924117.96,9649727.97,7,703445.42,27,14474,7868,54.36,13256,91.58,57
2025-03-10,REL08258,3454831.88,9151155.16,9,383870.21,39,5534,3060,55.29,5175,93.51,61
2025-03-11,REL08259,4174149.61,8175649.02,8,521768.7,64,17040,5282,31.0,14251,83.63,68
2025-03-12,REL08260,1342398.21,2835988.13,3,447466.07,84,12761,3234,25.34,9781,76.65,54
2025-03-13,REL08261,1733831.54,3385141.97,2,866915.77,79,9666,2335,24.16,7565,78.26,30
2025-03-14,REL08262,4033614.69,6535812.86,1,4033614.69,86,9673,3482,36.0,8648,89.4,52
2025-03-15,REL08263,1087946.09,3164998.84,6,181324.35,75,15645,5815,37.17,12751,81.5,34
2025-03-16,REL08264,4267511.94,9912612.96,4,1066877.99,50,7162,3919,54.72,6496,90.7,64
2025-03-17,REL08265,1055796.07,2831380.88,3,351932.02,41,15018,4612,30.71,13515,89.99,40
2025-03-18,REL08266,3628475.36,9025961.77,2,1814237.68,81,8998,4055,45.07,7997,88.88,44
2025-03-19,REL08267,2460375.68,5588451.6,2,1230187.84,75,11617,5986,51.53,10604,91.28,34
2025-03-20,REL08268,3445979.41,5632513.25,4,861494.85,27,12501,3846,30.77,11267,90.13,67
2025-03-21,REL08269,3784125.63,9324465.17,1,3784125.63,81,8692,2667,30.68,7618,87.64,33
2025-03-22,REL08270,2369900.88,4107169.83,6,394983.48,43,15031,7029,46.76,11285,75.08,39
2025-03-23,REL08271,1431849.79,3037776.37,5,286369.96,41,12476,6118,49.04,10643,85.31,38
2025-03-24,REL08272,1278583.47,3124435.7,9,142064.83,34,9059,5289,58.38,7872,86.9,62
2025-03-25,REL08273,3355744.09,8971056.65,2,1677872.04,47,13522,7301,53.99,12739,94.21,35
2025-03-26,REL08274,3082621.41,7791534.5,9,342513.49,41,10663,5638,52.87,9384,88.01,56
2025-03-27,REL08275,3968804.04,9950983.53,9,440978.23,50,15964,7613,47.69,13810,86.51,57
2025-03-28,REL08276,3038942.04,5237809.01,9,337660.23,81,18270,4519,24.73,15680,85.82,63
2025-03-29,REL08277,2689783.16,5431190.82,4,672445.79,88,6527,3418,52.37,5030,77.06,58
2025-03-30,REL08278,2592348.71,4055388.43,5,518469.74,58,17375,9975,57.41,14517,83.55,61
2025-03-31,REL08279,1105787.61,2852064.37,8,138223.45,59,12051,4293,35.62,9362,77.69,51
2025-01-01,REL08280,2342228.81,6860104.71,8,292778.6,88,5573,1813,32.53,4238,76.05,44
2025-01-02,REL08281,4904080.63,9298948.92,1,4904080.63,74,11146,4558,40.89,9093,81.58,56
2025-01-03,REL08282,4494222.3,7332526.21,1,4494222.3,83,19085,11118,58.26,16777,87.91,39
2025-01-04,REL08283,2317512.27,5129477.64,6,386252.04,27,12550,2765,22.03,11588,92.33,54
2025-01-05,REL08284,3351181.62,9333199.44,7,478740.23,63,8695,4204,48.35,7930,91.2,40
2025-01-06,REL08285,4389186.98,10217857.4,2,2194593.49,57,5523,2904,52.58,4467,80.88,37
2025-01-07,REL08286,2765097.35,4341661.09,2,1382548.68,40,18876,9730,51.55,14330,75.92,50
2025-01-08,REL08287,1071831.46,3174130.65,5,214366.29,23,14363,6128,42.67,11928,83.05,37
2025-01-09,REL08288,1298041.85,3560496.17,9,144226.87,51,15745,8946,56.82,12799,81.29,66
2025-01-10,REL08289,3041570.89,5162735.41,5,608314.18,74,19981,5071,25.38,16469,82.42,53
2025-01-11,REL08290,4877757.5,14061095.13,8,609719.69,79,17371,5177,29.8,14970,86.18,52
2025-01-12,REL08291,3772838.17,8209818.22,8,471604.77,78,14613,4716,32.27,11048,75.6,53
2025-01-13,REL08292,1283664.77,2641585.68,5,256732.95,86,15423,3138,20.35,12711,82.42,42
2025-01-14,REL08293,1757443.5,3851578.02,8,219680.44,24,7216,2513,34.83,6218,86.17,68
2025-01-15,REL08294,4085292.57,11242144.78,8,510661.57,56,15347,4055,26.42,12833,83.62,34
2025-01-16,REL08295,4365759.04,10867332.61,5,873151.81,46,11336,5552,48.98,10014,88.34,44
2025-01-17,REL08296,3470778.34,5514624.88,5,694155.67,32,14043,5139,36.59,11055,78.72,53
2025-01-18,REL08297,3577692.68,10505560.24,4,894423.17,25,10479,5048,48.17,8181,78.07,40
2025-01-19,REL08298,1113349.8,1916827.85,1,1113349.8,84,18406,5843,31.75,14937,81.15,46
2025-01-20,REL08299,4314121.04,11295887.14,9,479346.78,49,12710,3212,25.27,9791,77.03,37
2025-01-21,REL08300,4153100.83,10192559.97,2,2076550.42,71,14371,3632,25.27,11457,79.72,53
2025-01-22,REL08301,2036140.58,3626961.07,1,2036140.58,60,8595,2417,28.12,6595,76.73,67
2025-01-23,REL08302,3834706.88,6734121.52,6,639117.81,34,9367,2305,24.61,7778,83.04,56
2025-01-24,REL08303,1859418.43,5216582.4,5,371883.69,24,10856,3128,28.81,9686,89.22,36
2025-01-25,REL08304,1161320.64,2473081.53,1,1161320.64,34,19891,8585,43.16,16058,80.73,53
2025-01-26,REL08305,1804546.17,4478639.57,7,257792.31,20,15051,4553,30.25,11299,75.07,56
2025-01-27,REL08306,1714515.51,3868129.6,7,244930.79,34,10001,3372,33.72,8614,86.13,66
2025-01-28,REL08307,2350991.99,6091491.42,3,783664.0,79,5737,1268,22.1,5096,88.83,32
2025-01-29,REL08308,2673797.99,5932792.93,8,334224.75,67,16004,8912,55.69,13255,82.82,51
2025-01-30,REL08309,3034155.57,5859166.41,6,505692.6,73,15984,4080,25.53,12937,80.94,67
2025-01-31,REL08310,2907015.5,5945064.89,4,726753.88,74,7818,2653,33.93,6630,84.8,51
2025-02-01,REL08311,2082698.42,5807847.27,3,694232.81,46,18086,6362,35.18,13930,77.02,69
2025-02-02,REL08312,1116682.67,2458993.35,1,1116682.67,49,18491,9409,50.88,16249,87.88,58
2025-02-03,REL08313,3420406.49,6225734.96,2,1710203.24,79,10342,4068,39.33,9273,89.66,39
2025-02-04,REL08314,2582979.32,7495568.56,2,1291489.66,85,7163,2529,35.31,6381,89.08,46
2025-02-05,REL08315,2194688.63,5914467.89,5,438937.73,65,18248,8728,47.83,14885,81.57,36
2025-02-06,REL08316,4467764.17,7074701.07,4,1116941.04,71,8076,3543,43.87,7418,91.85,64
2025-02-07,REL08317,3986973.23,11954598.12,2,1993486.62,54,11916,2755,23.12,11193,93.93,69
2025-02-08,REL08318,4431062.19,11265488.4,9,492340.24,61,17353,5641,32.51,14045,80.94,32
2025-02-09,REL08319,2979931.18,5186271.92,7,425704.45,75,13718,8113,59.14,11009,80.25,42
2025-02-10,REL08320,1523725.01,2827655.01,8,190465.63,64,5448,2142,39.32,4853,89.08,35
2025-02-11,REL08321,3784885.74,9608569.15,8,473110.72,71,16412,6067,36.97,14633,89.16,46
2025-02-12,REL08322,1824295.12,4870214.11,2,912147.56,42,19436,5052,25.99,16561,85.21,31
2025-02-13,REL08323,2764918.68,5138750.44,5,552983.74,48,12434,6659,53.55,11621,93.46,68
2025-02-14,REL08324,1260003.16,2375677.09,3,420001.05,48,11873,3007,25.33,9252,77.92,67
2025-02-15,REL08325,4301233.61,8433347.2,9,477914.85,76,11697,2831,24.2,9889,84.54,62
2025-02-16,REL08326,1503762.56,3604560.28,9,167084.73,38,9161,3440,37.55,6935,75.7,52
2025-02-17,REL08327,4612390.03,8107309.89,6,768731.67,27,18661,6991,37.46,14192,76.05,62
2025-02-18,REL08328,4456922.41,7382289.39,4,1114230.6,69,12996,7701,59.26,9886,76.07,54
2025-02-19,REL08329,2858331.06,7198124.06,8,357291.38,26,15043,3775,25.09,12761,84.83,43
2025-02-20,REL08330,3977472.82,10614470.55,5,795494.56,30,13077,5146,39.35,11348,86.78,64
2025-02-21,REL08331,3477780.3,7829854.07,3,1159260.1,86,5119,1435,28.03,3842,75.05,59
2025-02-22,REL08332,4212302.57,8617314.05,8,526537.82,85,19580,9412,48.07,17162,87.65,38
2025-02-23,REL08333,2727220.4,5858244.15,6,454536.73,47,9484,3382,35.66,8041,84.78,59
2025-02-24,REL08334,4143233.94,8628747.69,5,828646.79,75,17574,8073,45.94,13967,79.48,36
2025-02-25,REL08335,2849827.27,8378427.66,1,2849827.27,47,7847,2631,33.53,5908,75.29,37
2025-02-26,REL08336,4763863.15,12634407.52,3,1587954.38,59,6790,2891,42.58,5304,78.11,36
2025-02-27,REL08337,2945488.4,5337610.32,7,420784.06,21,17705,6863,38.76,15404,87.0,56
2025-02-28,REL08338,2850477.09,5918399.2,3,950159.03,80,8017,2803,34.96,7069,88.18,54
2025-03-01,REL08339,4140287.45,9588982.07,1,4140287.45,44,5350,2220,41.5,4704,87.93,53
2025-03-02,REL08340,4286310.77,10370638.01,8,535788.85,73,15394,5442,35.35,12017,78.06,57
2025-03-03,REL08341,3217956.46,7086827.78,7,459708.07,36,10457,5462,52.23,9748,93.22,63
2025-03-04,REL08342,1719191.25,4667930.81,5,343838.25,67,16524,6578,39.81,13751,83.22,39
2025-03-05,REL08343,2871032.92,7612282.61,5,574206.58,31,14744,8275,56.12,13322,90.36,65
2025-03-06,REL08344,4872290.01,11000348.84,6,812048.34,80,7250,2096,28.91,5678,78.32,44
2025-03-07,REL08345,4011944.77,11159802.42,7,573134.97,21,10060,2463,24.48,8491,84.4,67
2025-03-08,REL08346,4244650.42,11149144.37,3,1414883.47,84,19196,6764,35.24,16399,85.43,32
2025-03-09,REL08347,1131302.0,3018169.8,4,282825.5,71,11583,3167,27.34,10471,90.4,41
2025-03-10,REL08348,2871437.85,8426524.87,1,2871437.85,53,8237,2942,35.72,7201,87.42,62
2025-03-11,REL08349,3586484.53,6813246.14,7,512354.93,64,11522,3260,28.29,9561,82.98,55
2025-03-12,REL08350,4320130.73,8214608.67,2,2160065.37,20,16701,9140,54.73,13469,80.65,35
2025-03-13,REL08351,1197094.61,3391881.85,7,171013.52,71,13239,5655,42.71,12505,94.46,32
2025-03-14,REL08352,4409755.54,11722627.6,6,734959.26,86,15468,6172,39.9,12481,80.69,56
2025-03-15,REL08353,3193603.75,9228934.6,4,798400.94,75,16988,8750,51.51,13180,77.58,43
2025-03-16,REL08354,1789255.88,2853317.84,2,894627.94,77,10847,2735,25.21,8786,81.0,40
2025-03-17,REL08355,2269020.87,5540122.17,7,324145.84,69,18277,9920,54.28,14902,81.53,46
2025-03-18,REL08356,2127718.21,3653169.84,7,303959.74,44,19287,7585,39.33,14958,77.55,45
2025-03-19,REL08357,3123436.14,7045990.29,5,624687.23,31,19128,4869,25.45,17055,89.16,30
2025-03-20,REL08358,1206742.72,2092033.79,9,134082.52,84,17216,9085,52.77,15043,87.38,35
2025-03-21,REL08359,1634144.63,2765165.16,3,544714.88,75,10394,3994,38.43,8453,81.33,44
2025-03-22,REL08360,4250772.17,6453745.55,9,472308.02,69,16376,7235,44.18,15534,94.86,62
2025-03-23,REL08361,1530415.96,3742415.25,5,306083.19,47,6892,3841,55.73,6071,88.09,36
2025-03-24,REL08362,1933585.08,3941678.78,2,966792.54,22,5897,3280,55.62,5252,89.06,37
2025-03-25,REL08363,2813482.42,4664141.72,9,312609.16,57,6738,3753,55.7,5804,86.14,59
2025-03-26,REL08364,3068483.55,6088658.94,1,3068483.55,83,18856,6915,36.67,16222,86.03,36
2025-03-27,REL08365,4054441.92,7109123.89,1,4054441.92,73,14160,7077,49.98,10676,75.4,69
2025-03-28,REL08366,2789329.71,8124040.62,7,398475.67,55,16194,4749,29.33,14642,90.42,43
2025-03-29,REL08367,4159458.48,8235758.27,3,1386486.16,63,16352,8706,53.24,15242,93.21,32
2025-03-30,REL08368,3473385.23,6950001.7,8,434173.15,63,17933,6037,33.66,13888,77.44,55
2025-03-31,REL08369,1452398.96,4008311.78,7,207485.57,88,9106,3510,38.55,8278,90.91,63
2025-01-01,REL08370,1625325.75,4017209.8,7,232189.39,72,16290,9066,55.65,13958,85.68,59
2025-01-02,REL08371,2748134.9,7049673.42,1,2748134.9,32,7503,3918,52.22,6055,80.7,59
2025-01-03,REL08372,2587557.57,6349873.28,1,2587557.57,63,11060,6425,58.09,10331,93.41,58
2025-01-04,REL08373,3974177.08,11601793.0,2,1987088.54,23,10150,3505,34.53,7647,75.34,66
2025-01-05,REL08374,3322948.56,6016202.51,2,1661474.28,89,11746,3059,26.04,9453,80.48,54
2025-01-06,REL08375,2552532.32,7615630.43,5,510506.46,70,14662,8271,56.41,13595,92.72,33
2025-01-07,REL08376,1683041.13,4622361.83,9,187004.57,89,8499,3376,39.72,7191,84.61,30
2025-01-08,REL08377,1907348.41,4546086.51,7,272478.34,30,16944,9416,55.57,14737,86.97,37
2025-01-09,REL08378,3302004.07,8233736.8,2,1651002.04,73,16822,8290,49.28,15139,90.0,31
2025-01-10,REL08379,2693755.22,6662299.97,5,538751.04,81,18252,10037,54.99,14229,77.96,46
2025-01-11,REL08380,3059710.04,4857578.33,5,611942.01,78,15830,7311,46.18,12553,79.3,52
2025-01-12,REL08381,1682709.74,3074352.34,8,210338.72,80,7561,3969,52.49,7180,94.96,50
2025-01-13,REL08382,3651625.01,10743834.21,9,405736.11,59,9494,2355,24.81,7571,79.75,58
2025-01-14,REL08383,4410154.96,10150177.34,8,551269.37,23,8603,5052,58.72,7380,85.78,34
2025-01-15,REL08384,2031758.03,4200721.5,2,1015879.02,46,5386,1467,27.24,4361,80.97,61
2025-01-16,REL08385,2966056.9,7839459.51,4,741514.22,35,11761,2467,20.98,10823,92.02,50
2025-01-17,REL08386,4902109.32,11210037.78,2,2451054.66,26,12974,5349,41.23,12226,94.23,38
2025-01-18,REL08387,2332966.96,3545512.91,6,388827.83,30,10449,5065,48.47,8132,77.83,36
2025-01-19,REL08388,3380185.38,8803207.41,4,845046.34,83,16865,8205,48.65,14674,87.01,47
2025-01-20,REL08389,1360782.8,3535757.79,7,194397.54,71,13329,4474,33.57,12160,91.23,44
2025-01-21,REL08390,3424060.01,5984308.67,2,1712030.0,25,8751,4388,50.14,8003,91.45,54
2025-01-22,REL08391,1358527.09,3987263.6,9,150947.45,67,7700,4135,53.7,6453,83.81,45
2025-01-23,REL08392,4836941.74,8879958.49,5,967388.35,88,10844,4814,44.39,8621,79.5,49
2025-01-24,REL08393,3862650.61,8446164.72,1,3862650.61,25,17769,6297,35.44,14702,82.74,66
2025-01-25,REL08394,4152639.15,6943644.29,3,1384213.05,80,13491,6009,44.54,12145,90.02,63
2025-01-26,REL08395,3816417.44,9178191.91,4,954104.36,85,5031,2741,54.48,4773,94.87,34
2025-01-27,REL08396,3358916.14,6930037.45,3,1119638.71,72,7504,4203,56.01,6459,86.07,62
2025-01-28,REL08397,2799651.12,5682620.4,6,466608.52,47,13733,2919,21.26,10835,78.9,30
2025-01-29,REL08398,4433493.52,12149835.22,6,738915.59,24,8456,2105,24.89,6412,75.83,36
2025-01-30,REL08399,4827342.67,7310250.5,7,689620.38,77,19132,3860,20.18,17959,93.87,33
2025-01-31,REL08400,2996144.69,8080363.01,9,332904.97,43,16595,6587,39.69,14049,84.66,33
2025-02-01,REL08401,4726140.2,11140329.36,9,525126.69,50,15283,5724,37.45,13652,89.33,42
2025-02-02,REL08402,3333331.64,9930487.52,7,476190.23,60,5546,2320,41.83,4891,88.19,64
2025-02-03,REL08403,3153536.75,7518551.41,1,3153536.75,87,5983,2832,47.33,5553,92.81,47
2025-02-04,REL08404,2817930.93,4460978.26,3,939310.31,65,19759,6842,34.63,15870,80.32,40
2025-02-05,REL08405,1837151.05,2895291.25,5,367430.21,29,9140,2590,28.34,7662,83.83,42
2025-02-06,REL08406,1014878.64,2866757.61,6,169146.44,56,19267,6896,35.79,17970,93.27,60
2025-02-07,REL08407,1966024.91,5429809.31,6,327670.82,40,13571,2763,20.36,11767,86.71,68
2025-02-08,REL08408,3038892.69,6135023.27,5,607778.54,40,5496,2922,53.17,4200,76.42,35
2025-02-09,REL08409,2519839.81,6115774.0,6,419973.3,29,6915,2444,35.34,5455,78.89,67
2025-02-10,REL08410,2793940.91,6242745.35,9,310437.88,43,10054,4515,44.91,8017,79.74,40
2025-02-11,REL08411,4922592.88,14525321.66,1,4922592.88,31,15377,5072,32.98,14589,94.88,50
2025-02-12,REL08412,2401089.48,7023045.91,1,2401089.48,39,12726,5674,44.59,10114,79.48,55
2025-02-13,REL08413,2808731.76,8358107.45,9,312081.31,89,17695,7364,41.62,16349,92.39,44
2025-02-14,REL08414,1534062.21,4294872.81,8,191757.78,27,13376,3791,28.34,10240,76.56,53
2025-02-15,REL08415,1191830.93,3413793.97,9,132425.66,24,5488,2470,45.01,4315,78.63,47
2025-02-16,REL08416,4101638.06,7489255.45,7,585948.29,73,15257,3720,24.38,14103,92.44,37
2025-02-17,REL08417,3282732.7,9016058.79,6,547122.12,55,6720,2637,39.24,6248,92.98,64
2025-02-18,REL08418,4042819.22,10362900.57,9,449202.14,57,18383,8970,48.8,14435,78.52,57
2025-02-19,REL08419,1599451.2,4709071.86,2,799725.6,22,11778,4942,41.96,9374,79.59,58
2025-02-20,REL08420,3287315.08,7747849.05,4,821828.77,55,5170,2577,49.85,4426,85.61,31
2025-02-21,REL08421,2014569.9,3279217.67,2,1007284.95,41,13591,4203,30.92,10336,76.05,47
2025-02-22,REL08422,1912247.27,4581932.5,6,318707.88,27,16784,3684,21.95,15761,93.9,30
